row_label_raw,row_label_full,col_0,2025,2024(Điều chỉnh lại (*)(*),numeric__2025,numeric__2024(Điều chỉnh lại (*)(*)
Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),9.376.127.629.501,7.856.767.812.178,9376127629501.0,7856767812178.0
"Trích quỹ khen thưởng, phúc lợi (VND)","Trích quỹ khen thưởng, phúc lợi (VND)","Trích quỹ khen thưởng, phúc lợi (VND)",(510.167.707.669),(624.987.179.579),-510167707669.0,-624987179579.0
,,,8.865.959.921.832,7.231.780.632.599,8865959921832.0,7231780632599.0
Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),1.699.740.091,1.684.830.543,1699740091.0,1684830543.0
Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),5.216,4.292,5216.0,4292.0
