row_label_raw,row_label_full,col_0,col_1,31/12/2025VND,31/12/2024VND,numeric__col_1,numeric__31/12/2025VND,numeric__31/12/2024VND
(a),(a),(a),Ngắn hạn,,,,,
(a),(a) > (a),(a),Dịch vụ giáo dục,1.992.198.592.236,2.189.194.444.966,,1992198592236.0,2189194444966.0
(a),(a) > (a),(a),Dịch vụ viễn thông,1.878.168.997.510,1.742.894.976.363,,1878168997510.0,1742894976363.0
(a),(a) > (a),(a),Khác,363.331.128.955,292.559.945.070,,363331128955.0,292559945070.0
(a),(a) > (a),(a),,4.233.698.718.701,4.224.649.366.399,,4233698718701.0,4224649366399.0
(b),(b),(b),Dài hạn,,,,,
(b),(b) > (b),(b),Dịch vụ cung cấp phần mềm,120.857.773.033,96.453.063.054,,120857773033.0,96453063054.0
(b),(b) > (b),(b),Dịch vụ viễn thông,5.234.542.019,6.969.806.981,,5234542019.0,6969806981.0
(b),(b) > (b),(b),Khác,26.148.860.077,27.921.664.169,,26148860077.0,27921664169.0
(b),(b) > (b),(b),,152.241.175.129,131.344.534.204,,152241175129.0,131344534204.0
21,21,21,PHẢI TRẢ KHÁC,,,,,
21,21,21,,31/12/2025VND,31/12/2024VND,,,
(a),(a),(a),Ngắn hạn,,,,,
(a),(a) > (a),(a),"Bảo hiểm xã hội, bảo hiểm y tế,bảo hiểm thất nghiệp",264.736.493.924,204.106.841.458,,264736493924.0,204106841458.0
(a),(a) > (a),(a),"Ký quỹ, ký cược",218.934.278.187,194.054.614.610,,218934278187.0,194054614610.0
(a),(a) > (a),(a),Kinh phí công đoàn,175.057.898.079,141.865.988.978,,175057898079.0,141865988978.0
(a),(a) > (a),(a),"Cổ tức, lợi nhuận phải trả",22.908.610.268,19.677.589.931,,22908610268.0,19677589931.0
(a),(a) > (a),(a),Khác,333.117.600.174,314.310.802.351,,333117600174.0,314310802351.0
(a),(a) > (a),(a),,1.014.754.880.632,874.015.837.328,,1014754880632.0,874015837328.0
(b),(b),(b),Dài hạn,,,,,
(b),(b) > (b),(b),"Ký quỹ, ký cược",25.978.237.203,22.033.788.240,,25978237203.0,22033788240.0
(b),(b) > (b),(b),Khác,123.234.949.619,161.754.654.545,,123234949619.0,161754654545.0
(b),(b) > (b),(b),,149.213.186.822,183.788.442.785,,149213186822.0,183788442785.0
