row_label_raw,row_label_full,col_0,2025,2024,numeric__2025,numeric__2024
Ngoai tê:,Ngoai tê:,Ngoai tê:,Ngoai tê:,Ngoai tê:,,
USD,Ngoai tê: > USD,USD,"429.501.462,00","433.771.845,17",429501462.0,433771845.17
JPY,Ngoai tê: > JPY,JPY,"90.199.097.690,00","73.230.679.857,00",90199097690.0,73230679857.0
