row_label_raw,row_label_full,col_0,col_1,Thuyết minh,2019 VND,2018 VND,numeric__col_1,numeric__Thuyết minh,numeric__2019 VND,numeric__2018 VND
XI,XI,XI,Tổng lợi nhuận trước thuế(mang từ trang trước sang),,3.231.123.841.475,2.201.861.405.647,,,3231123841475.0,2201861405647.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,33,(648.887.617.117),(440.830.087.065),,33.0,-648887617117.0,-440830087065.0
8,8,8,Chi phí thuế thu nhập doanh nghiệp hoãn lại,33,-,-,,33.0,,
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,33,(648.887.617.117),(440.830.087.065),,33.0,-648887617117.0,-440830087065.0
XIII,XIII,XIII,Lợi nhuận sau thuế,,2.582.236.224.358,1.761.031.318.582,,,2582236224358.0,1761031318582.0
XV,XV,XV,Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),34,3.264,2.497,,34.0,3264.0,2497.0
