row_label_raw,row_label_full,col_0,Tiền gửi và cho vay TCTD khác – gộp VND,Cho vay khách hàng – gộp VND,Chứng khoán kinh doanh và chứng khoán đầu tư – gộp VND,Tiền gửi và vay từ TCTD khác VND,Tiền gửi của khách hàng VND,Phát hành giấy tờ có giá VND,Các cam kết tín dụng VND,Công cụ tài chính phái sinh (Tổng giá trị giao dịch theo hợp đồng) VND,numeric__Tiền gửi và cho vay TCTD khác – gộp VND,numeric__Cho vay khách hàng – gộp VND,numeric__Chứng khoán kinh doanh và chứng khoán đầu tư – gộp VND,numeric__Tiền gửi và vay từ TCTD khác VND,numeric__Tiền gửi của khách hàng VND,numeric__Phát hành giấy tờ có giá VND,numeric__Các cam kết tín dụng VND,numeric__Công cụ tài chính phái sinh (Tổng giá trị giao dịch theo hợp đồng) VND
Trong nước Nước ngoài,Trong nước Nước ngoài,Trong nước Nước ngoài,15.368.667.793.6172.124.963.718.214,71.087.641.071.7233.100.000.000,23.430.708.428.730-,17.992.671.566.262376.194.140.526,68.473.840.709.542668.215.584.899,11.764.565.982.207-,9.483.096.970.491-,24.873.970.384.800-,1.5368667793617213e+26,7.108764107172331e+23,,1.7992671566262376e+25,6.847384070954267e+25,,,
Trong nước Nước ngoài,Trong nước Nước ngoài,Trong nước Nước ngoài,17.493.631.511.831,71.090.741.071.723,23.430.708.428.730,18.368.865.706.788,69.142.056.294.441,11.764.565.982.207,9.483.096.970.491,24.873.970.384.800,17493631511831.0,71090741071723.0,23430708428730.0,18368865706788.0,69142056294441.0,11764565982207.0,9483096970491.0,24873970384800.0
Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,,,,,,,,
,,,Tiền gửi và cho vay TCTD khác – gộp VND,Cho vay khách hàng – gộp VND,Chứng khoán kinh doanh và chứng khoán đầu tư – gộp VND,Tiền gửi và vay từ TCTD khác VND,Tiền gửi của khách hàng VND,Phát hành giấy tờ có giá VND,Các cam kết tín dụng VND,Công cụ tài chính phái sinh (Tổng giá trị giao dịch theo hợp đồng) VND,,,,,,,,
Trong nước Nước ngoài,Tại ngày 31 tháng 12 năm 2018 > Trong nước Nước ngoài,Trong nước Nước ngoài,11.368.836.580.1352.078.810.019.244,56.307.378.471.8888.973.042.050,24.444.023.730.519-,16.620.408.805.683135.571.170.459,60.013.150.055.533349.424.951.467,8.156.400.898.720-,8.087.381.850.900-,14.083.646.526.221-,1.1368836580135208e+26,5.63073784718889e+23,,1.6620408805683135e+25,6.001315005553335e+25,,,
Trong nước Nước ngoài,Tại ngày 31 tháng 12 năm 2018 > Trong nước Nước ngoài,Trong nước Nước ngoài,13.447.646.599.379,56.316.351.513.938,24.444.023.730.519,16.755.979.976.142,60.362.575.007.000,8.156.400.898.720,8.087.381.850.900,14.083.646.526.221,13447646599379.0,56316351513938.0,24444023730519.0,16755979976142.0,60362575007000.0,8156400898720.0,8087381850900.0,14083646526221.0
