row_label_raw,row_label_full,col_0,2019,2019_1,2018,2018_1,numeric__2019,numeric__2019_1,numeric__2018,numeric__2018_1
,,,Số cổ phiếu,VND,Số cổ phiếu,VND,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,649.680.063,6.496.800.630.000,489.759.000,4.897.590.000.000,649680063.0,6496800630000.0,489759000.0,4897590000000.0
Cổ phiếu phát hành trong năm,Cổ phiếu phát hành trong năm,Cổ phiếu phát hành trong năm,129.936.012,1.299.360.120.000,159.921.063,1.599.210.630.000,129936012.0,1299360120000.0,159921063.0,1599210630000.0
Cổ phiếu quỹ tái phát hành trong năm,Cổ phiếu quỹ tái phát hành trong năm,Cổ phiếu quỹ tái phát hành trong năm,10.241.000,102.410.000.000,-,-,10241000.0,102410000000.0,,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,789.857.075,7.898.570.750.000,649.680.063,6.496.800.630.000,789857075.0,7898570750000.0,649680063.0,6496800630000.0
