row_label_raw,row_label_full,col_0,Số cuối năm VND,Số đầu năm VND,numeric__Số cuối năm VND,numeric__Số đầu năm VND
Ngoại tệ - Đô la Mỹ (USD),Ngoại tệ - Đô la Mỹ (USD),Ngoại tệ - Đô la Mỹ (USD),"35.979.519,04","22.636.924,29",35979519.04,22636924.29
Nợ khó đòi đã xử lý,Nợ khó đòi đã xử lý,Nợ khó đòi đã xử lý,44.517.571.868,44.517.571.868,44517571868.0,44517571868.0
Giá trị tạm tính tài sản KCHTHK thuộc sở hữu của Nhà nước mà Tổng Công ty đang khai thác,Giá trị tạm tính tài sản KCHTHK thuộc sở hữu của Nhà nước mà Tổng Công ty đang khai thác,Giá trị tạm tính tài sản KCHTHK thuộc sở hữu của Nhà nước mà Tổng Công ty đang khai thác,3.307.551.966.259,3.307.551.966.259,3307551966259.0,3307551966259.0
Hàng hóa nhận ký gửi,Hàng hóa nhận ký gửi,Hàng hóa nhận ký gửi,1.246.902.955,393.031.394,1246902955.0,393031394.0
