row_label_raw,row_label_full,col_0,2017VND,2016VND,numeric__2017VND,numeric__2016VND
Lỗ chênh lệch tỷ giá đầu nămTrong đó:,Lỗ chênh lệch tỷ giá đầu nămTrong đó:,Lỗ chênh lệch tỷ giá đầu nămTrong đó:,714.262.488.340,789.533.975.079,714262488340.0,789533975079.0
Lỗ chênh lệch tỷ giá phát sinh trong giai đoạn xây dựng cơ bản của Nhà máy Nhiệt điện Hải Phòng 2,Lỗ chênh lệch tỷ giá phát sinh trong giai đoạn xây dựng cơ bản của Nhà máy Nhiệt điện Hải Phòng 2,Lỗ chênh lệch tỷ giá phát sinh trong giai đoạn xây dựng cơ bản của Nhà máy Nhiệt điện Hải Phòng 2,355.090.113.729,392.119.034.536,355090113729.0,392119034536.0
Lỗ chênh lệch tỷ giá do đánh giá lại các khoản mục có gốc ngoại tệ tại thời điểm cuối năm 2015,Lỗ chênh lệch tỷ giá do đánh giá lại các khoản mục có gốc ngoại tệ tại thời điểm cuối năm 2015,Lỗ chênh lệch tỷ giá do đánh giá lại các khoản mục có gốc ngoại tệ tại thời điểm cuối năm 2015,359.172.374.611,397.414.940.543,359172374611.0,397414940543.0
Lỗ chênh lệch tỷ giá phát sinh trong năm,Lỗ chênh lệch tỷ giá phát sinh trong năm,Lỗ chênh lệch tỷ giá phát sinh trong năm,-,-,,
Lỗ chênh lệch tỷ giá phân bổ vào kết quả hoạt động kinh doanh trong năm (Thuyết minh 28)Trong đó:,Lỗ chênh lệch tỷ giá phát sinh trong năm > Lỗ chênh lệch tỷ giá phân bổ vào kết quả hoạt động kinh doanh trong năm (Thuyết minh 28)Trong đó:,Lỗ chênh lệch tỷ giá phân bổ vào kết quả hoạt động kinh doanh trong năm (Thuyết minh 28)Trong đó:,(415.202.620.028),(75.271.486.739),-415202620028.0,-75271486739.0
Lỗ chênh lệch tỷ giá phát sinh trong giai đoạn xây dựng cơ bản của Nhà máy Nhiệt điện Hải Phòng 2,Lỗ chênh lệch tỷ giá phát sinh trong năm > Lỗ chênh lệch tỷ giá phát sinh trong giai đoạn xây dựng cơ bản của Nhà máy Nhiệt điện Hải Phòng 2,Lỗ chênh lệch tỷ giá phát sinh trong giai đoạn xây dựng cơ bản của Nhà máy Nhiệt điện Hải Phòng 2,(310.667.051.198),(37.028.920.807),-310667051198.0,-37028920807.0
Lỗ chênh lệch tỷ giá do đánh giá lại các khoản mục có gốc ngoại tệ tại thời điểm cuối năm 2015,Lỗ chênh lệch tỷ giá phát sinh trong năm > Lỗ chênh lệch tỷ giá do đánh giá lại các khoản mục có gốc ngoại tệ tại thời điểm cuối năm 2015,Lỗ chênh lệch tỷ giá do đánh giá lại các khoản mục có gốc ngoại tệ tại thời điểm cuối năm 2015,(104.535.568.830),(38.242.565.932),-104535568830.0,-38242565932.0
Lỗ chênh lệch tỷ giá tại cuối năm,Lỗ chênh lệch tỷ giá phát sinh trong năm > Lỗ chênh lệch tỷ giá tại cuối năm,Lỗ chênh lệch tỷ giá tại cuối năm,299.059.868.312,714.262.488.340,299059868312.0,714262488340.0
Trong đó:Lỗ chênh lệch tỷ giá phát sinh trong giai đoạn xây dựng cơ bản của Nhà máy Nhiệt điện Hải Phòng 2,Lỗ chênh lệch tỷ giá phát sinh trong năm > Trong đó:Lỗ chênh lệch tỷ giá phát sinh trong giai đoạn xây dựng cơ bản của Nhà máy Nhiệt điện Hải Phòng 2,Trong đó:Lỗ chênh lệch tỷ giá phát sinh trong giai đoạn xây dựng cơ bản của Nhà máy Nhiệt điện Hải Phòng 2,44.423.062.531,355.090.113.729,44423062531.0,355090113729.0
Lỗ chênh lệch tỷ giá do đánh giá lại các khoản mục có gốc ngoại tệ tại thời điểm cuối năm 2015,Lỗ chênh lệch tỷ giá phát sinh trong năm > Lỗ chênh lệch tỷ giá do đánh giá lại các khoản mục có gốc ngoại tệ tại thời điểm cuối năm 2015,Lỗ chênh lệch tỷ giá do đánh giá lại các khoản mục có gốc ngoại tệ tại thời điểm cuối năm 2015,254.636.805.781,359.172.374.611,254636805781.0,359172374611.0
