row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2017 VND,1/1/2017 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2017 VND,numeric__1/1/2017 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản ngắn hạn(100 = 110 + 130 + 140 + 150),TÀI SẢN > Tài sản ngắn hạn(100 = 110 + 130 + 140 + 150),Tài sản ngắn hạn(100 = 110 + 130 + 140 + 150),100,,2.557.169.305.780,2.425.572.046.847,100.0,,2557169305780.0,2425572046847.0
Tiền và các khoản tương đương tiền,TÀI SẢN > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,110,5,23.440.585.724,623.691.389.054,110.0,5.0,23440585724.0,623691389054.0
Tiền,TÀI SẢN > Tiền,Tiền,111,,23.440.585.724,13.691.389.054,111.0,,23440585724.0,13691389054.0
Các khoản tương đương tiền,TÀI SẢN > Các khoản tương đương tiền,Các khoản tương đương tiền,112,,-,610.000.000.000,112.0,,,610000000000.0
Các khoản phải thu ngắn hạn,TÀI SẢN > Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,130,,1.818.210.212.325,1.187.494.384.518,130.0,,1818210212325.0,1187494384518.0
Phải thu ngắn hạn của khách hàng,TÀI SẢN > Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,131,6,1.770.690.411.699,1.124.273.457.839,131.0,6.0,1770690411699.0,1124273457839.0
Trả trước cho người bán ngắn hạn,TÀI SẢN > Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,132,,2.128.868.586,2.673.579.201,132.0,,2128868586.0,2673579201.0
Phải thu ngắn hạn khác,TÀI SẢN > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,7,46.248.472.822,60.547.347.478,136.0,7.0,46248472822.0,60547347478.0
Dự phòng phải thu ngắn hạn khó đòi,TÀI SẢN > Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,137,,(857.540.782),-,137.0,,-857540782.0,
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,140,8,715.518.507.731,601.420.044.397,140.0,8.0,715518507731.0,601420044397.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,141,,715.518.507.731,601.420.044.397,141.0,,715518507731.0,601420044397.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,150,,-,12.966.228.878,150.0,,,12966228878.0
