row_label_raw,row_label_full,col_0,Năm nay,Ngân VNDNăm trước,numeric__Năm nay,numeric__Ngân VNDNăm trước
Giá vốn bò,Giá vốn bò,Giá vốn bò,3.048.276.086,1.803.513.299,3048276086.0,1803513299.0
Giá vốn hàng hóa,Giá vốn hàng hóa,Giá vốn hàng hóa,486.135.628,323.091.122,486135628.0,323091122.0
Giá vốn của các sản phẩm ngành đường,Giá vốn của các sản phẩm ngành đường,Giá vốn của các sản phẩm ngành đường,330.447.196,576.122.070,330447196.0,576122070.0
Giá vốn bắp,Giá vốn bắp,Giá vốn bắp,65.695.455,109.668.097,65695455.0,109668097.0
Giá vốn mũ cao su đã bán,Giá vốn mũ cao su đã bán,Giá vốn mũ cao su đã bán,131.997.480,175.834.362,131997480.0,175834362.0
Giá vốn dịch vụ đã cung cấp,Giá vốn dịch vụ đã cung cấp,Giá vốn dịch vụ đã cung cấp,46.238.998,44.590.172,46238998.0,44590172.0
Giá vốn căn hộ đã bán,Giá vốn căn hộ đã bán,Giá vốn căn hộ đã bán,31.509.854,54.180.462,31509854.0,54180462.0
Giá vốn của các hợp đồng xây dựng,Giá vốn của các hợp đồng xây dựng,Giá vốn của các hợp đồng xây dựng,125.567.392,406.580.409,125567392.0,406580409.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,4.265.868.089,3.493.579.993,4265868089.0,3493579993.0
