row_label_raw,row_label_full,col_0,Ngàn VND,numeric__Ngàn VND
,,,Giá trị tại ngày 31,
BẢNG CẦN ĐỐI KẾ TOÁN HỢP NHẤT,BẢNG CẦN ĐỐI KẾ TOÁN HỢP NHẤT,BẢNG CẦN ĐỐI KẾ TOÁN HỢP NHẤT,tháng 8 năm 2016,
