row_label_raw,row_label_full,Ngân hàng,Số cuối năm > Ngàn VND,Nguyên tệ > Ngàn VND,Thời hạn thanh toán,Lãi suất > %/năm,"Tài sản thế chấp(Thuyết minh số 10, 11 và 13)",numeric__Số cuối năm > Ngàn VND,numeric__Nguyên tệ > Ngàn VND,numeric__Thời hạn thanh toán,numeric__Lãi suất > %/năm,"numeric__Tài sản thế chấp(Thuyết minh số 10, 11 và 13)"
"Sacombank, Chi nhánh Sài Gòn","Sacombank, Chi nhánh Sài Gòn","Sacombank, Chi nhánh Sài Gòn","Sacombank, Chi nhánh Sài Gòn","Sacombank, Chi nhánh Sài Gòn","Sacombank, Chi nhánh Sài Gòn","Sacombank, Chi nhánh Sài Gòn","Sacombank, Chi nhánh Sài Gòn",,,,,
Hợp đồng tín dụng hạn mức số LD1636300050 ngày 28 tháng 12 năm 2016,"Sacombank, Chi nhánh Sài Gòn > Hợp đồng tín dụng hạn mức số LD1636300050 ngày 28 tháng 12 năm 2016",Hợp đồng tín dụng hạn mức số LD1636300050 ngày 28 tháng 12 năm 2016,300.000.000,300.000.000,Ngày 28 tháng 12 năm 2021,"Lãi suất tiền gửi kỳ hạn 12 tháng + 2,5% một tháng, điều chỉnh 3 lần một năm (2016: 10,00)",Quyền sử dụng 3.467 ha rừng cao su và tài sản gắn liền trên đất tại Tỉnh Gia Lai được CSTN trồng và khai thác,300000000.0,300000000.0,,,
Hợp đồng tín dụng hạn mức số LD1636300050 ngày 28 tháng 12 năm 2016,"Sacombank, Chi nhánh Sài Gòn > Hợp đồng tín dụng hạn mức số LD1636300050 ngày 28 tháng 12 năm 2016",Hợp đồng tín dụng hạn mức số LD1636300050 ngày 28 tháng 12 năm 2016,300.000.000,300.000.000,Ngày 28 tháng 12 năm 2021,"Lãi suất tiền gửi kỳ hạn 12 tháng + 2,5% một tháng, điều chỉnh 3 lần một năm (2016: 10,00)","Quyền sử dụng đất 6.897 ha cao su và tài sản gắn liền trên đất tại Huyện Ea H'leo, Tỉnh Đắk Lắk, Việt Nam 18,57 triệu cổ phiếu HAG của Chủ tịch Đoàn Nguyên Đức 14,5 triệu cổ phiếu HNG của Công ty Thủy điện Hoàng Anh Gia Lai 4,99 triệu cổ phần Công ty Hoàng Anh Quang Minh của HNG",300000000.0,300000000.0,,,
Hợp đồng tín dụng số LD1400300153 ngày 3 tháng 1 năm 2014 (*),"Sacombank, Chi nhánh Sài Gòn > Hợp đồng tín dụng số LD1400300153 ngày 3 tháng 1 năm 2014 (*)",Hợp đồng tín dụng số LD1400300153 ngày 3 tháng 1 năm 2014 (*),262.454.604,262.454.604,Tháng 12 năm 2021 đến tháng 12 năm 2026,"2016: 11,55%, 2017: 9,5% và từ 2018 trở đi bằng lãi suất tiết kiệm 13 tháng lãnh lãi cuối kỳ của Sacombak + (cộng) biên độ 2% được điều chỉnh 3 tháng/lần","23,2 triệu cổ phiếu HAG của Chủ tịch Đoàn Nguyên Đức. 14,5 triệu Cổ phần Công ty CP Hoàng Anh Quang Minh thuộc sở hữu của HNG",262454604.0,262454604.0,,,
