row_label_raw,row_label_full,col_0,Quyền sử dụng đất,Chương trình phần mềm,Ngàn VND Tổng cộng,numeric__Quyền sử dụng đất,numeric__Chương trình phần mềm,numeric__Ngàn VND Tổng cộng
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,,,
Số đầu năm và số cuối năm,Nguyên giá > Số đầu năm và số cuối năm,Số đầu năm và số cuối năm,6.648.075,48.197.185,54.845.260,6648075.0,48197185.0,54845260.0
Hao mòn lũy kế,Hao mòn lũy kế,Hao mòn lũy kế,Hao mòn lũy kế,Hao mòn lũy kế,Hao mòn lũy kế,,,
Số đầu năm,Hao mòn lũy kế > Số đầu năm,Số đầu năm,249.303,11.733.979,11.983.282,249303.0,11733979.0,11983282.0
Hao mòn trong năm,Hao mòn lũy kế > Hao mòn trong năm,Hao mòn trong năm,332.404,6.049.638,6.382.042,332404.0,6049638.0,6382042.0
Số cuối năm,Hao mòn lũy kế > Số cuối năm,Số cuối năm,581.707,17.783.617,18.365.324,581707.0,17783617.0,18365324.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,,,
Số đầu năm,Giá trị còn lại > Số đầu năm,Số đầu năm,6.398.772,36.463.206,42.861.978,6398772.0,36463206.0,42861978.0
Số cuối năm,Giá trị còn lại > Số cuối năm,Số cuối năm,6.066.368,30.413.568,36.479.936,6066368.0,30413568.0,36479936.0
