row_label_raw,row_label_full,col_0,Ngàn VND,Ngàn VND_1,numeric__Ngàn VND,numeric__Ngàn VND_1
,,,Năm nay,Năm trước(Trình bày lại - Thuyết minh số 38),,
Số đầu năm (Trình bày trước đây - Thuyết minh số 38),Số đầu năm (Trình bày trước đây - Thuyết minh số 38),Số đầu năm (Trình bày trước đây - Thuyết minh số 38),225.915.036,21.540.191,225915036.0,21540191.0
Số đầu năm (Trình bày lại - Thuyết minh số 38),Số đầu năm (Trình bày lại - Thuyết minh số 38),Số đầu năm (Trình bày lại - Thuyết minh số 38),95.307.748,21.540.191,95307748.0,21540191.0
(Lỗ) lợi nhuận trong năm,(Lỗ) lợi nhuận trong năm,(Lỗ) lợi nhuận trong năm,(35.245.535),19.416.700,-35245535.0,19416700.0
Mua công ty con,Mua công ty con,Mua công ty con,531.560,60.116.156,531560.0,60116156.0
Cổ tức phải trả cho cổ đông không kiểm soát,Cổ tức phải trả cho cổ đông không kiểm soát,Cổ tức phải trả cho cổ đông không kiểm soát,(825.000),(602.954),-825000.0,-602954.0
Thanh lý công ty con,Thanh lý công ty con,Thanh lý công ty con,-,(3.790.480),,-3790480.0
Mua lại cổ phần của cổ đông không kiểm soát,Mua lại cổ phần của cổ đông không kiểm soát,Mua lại cổ phần của cổ đông không kiểm soát,-,(1.371.865),,-1371865.0
Số cuối năm,Số cuối năm,Số cuối năm,59.768.773,95.307.748,59768773.0,95307748.0
