row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Các khoản chi phí bán hàng phát sinh trong năm,Các khoản chi phí bán hàng phát sinh trong năm,Các khoản chi phí bán hàng phát sinh trong năm,Các khoản chi phí bán hàng phát sinh trong năm,Các khoản chi phí bán hàng phát sinh trong năm,,
Chi phí nhân viên bán hàng,Các khoản chi phí bán hàng phát sinh trong năm > Chi phí nhân viên bán hàng,Chi phí nhân viên bán hàng,69.294.609.873,49.143.366.447,69294609873.0,49143366447.0
"Chi phí vận chuyển, bốc xếp lưu kho","Các khoản chi phí bán hàng phát sinh trong năm > Chi phí vận chuyển, bốc xếp lưu kho","Chi phí vận chuyển, bốc xếp lưu kho",299.880.797.451,282.963.154.121,299880797451.0,282963154121.0
"Chi phí quảng cáo, truyền thống","Các khoản chi phí bán hàng phát sinh trong năm > Chi phí quảng cáo, truyền thống","Chi phí quảng cáo, truyền thống",246.392.482.098,197.520.179.576,246392482098.0,197520179576.0
Chi phí an sinh xã hội,Các khoản chi phí bán hàng phát sinh trong năm > Chi phí an sinh xã hội,Chi phí an sinh xã hội,67.577.857.639,38.671.503.413,67577857639.0,38671503413.0
Chi phí hoa hồng bán hàng,Các khoản chi phí bán hàng phát sinh trong năm > Chi phí hoa hồng bán hàng,Chi phí hoa hồng bán hàng,16.458.026.303,13.793.086.855,16458026303.0,13793086855.0
Chi phí khấu hao tài sản cố định,Các khoản chi phí bán hàng phát sinh trong năm > Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,5.821.209.419,5.602.294.642,5821209419.0,5602294642.0
Chi phí dịch vụ mua ngoài khác,Các khoản chi phí bán hàng phát sinh trong năm > Chi phí dịch vụ mua ngoài khác,Chi phí dịch vụ mua ngoài khác,35.004.954.168,33.414.890.512,35004954168.0,33414890512.0
Các khoản chi phí bán hàng khác,Các khoản chi phí bán hàng phát sinh trong năm > Các khoản chi phí bán hàng khác,Các khoản chi phí bán hàng khác,53.836.948.341,71.669.675.747,53836948341.0,71669675747.0
,,,794.266.885.292,692.778.151.313,794266885292.0,692778151313.0
Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm,,
Chi phí nhân viên quản lý,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,167.601.500.456,136.139.032.458,167601500456.0,136139032458.0
Chi phí khấu hao tài sản cố định,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,14.167.789.538,9.425.658.580,14167789538.0,9425658580.0
Chi phí dịch vụ mua ngoài,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,56.404.642.798,61.870.148.193,56404642798.0,61870148193.0
Chi phí dự phòng phải thu khó đòi,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí dự phòng phải thu khó đòi,Chi phí dự phòng phải thu khó đòi,1.064.659.700,4.031.675.827,1064659700.0,4031675827.0
Trích Quỹ phát triển khoa học và công nghệ,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Trích Quỹ phát triển khoa học và công nghệ,Trích Quỹ phát triển khoa học và công nghệ,108.885.894.155,318.816.929.387,108885894155.0,318816929387.0
Các khoản chi phí quản lý doanh nghiệp khác,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Các khoản chi phí quản lý doanh nghiệp khác,Các khoản chi phí quản lý doanh nghiệp khác,184.251.308.943,110.043.184.752,184251308943.0,110043184752.0
,,,532.375.795.590,640.326.629.197,532375795590.0,640326629197.0
