row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
I.,I.,I.,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
1.,I. > 1.,1.,Lợi nhuận trước thuế,01,1.252.187.782.780,4.586.058.907.343,,1.0,1252187782780.0,4586058907343.0
2.,2.,2.,Điều chỉnh cho các khoản:,,,,,,,
2.,2. > 2.,2.,Khấu hao tài sản cố định,02,1.077.634.328.618,1.390.545.452.374,,2.0,1077634328618.0,1390545452374.0
2.,2. > 2.,2.,Các khoản dự phòng,03,(212.907.623.643),822.607.834.956,,3.0,-212907623643.0,822607834956.0
2.,2. > 2.,2.,(Lãi)/lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,04,(43.609.254.005),9.327.826.802,,4.0,-43609254005.0,9327826802.0
2.,2. > 2.,2.,Lãi từ hoạt động đầu tư,05,(518.642.626.027),(266.667.844.966),,5.0,-518642626027.0,-266667844966.0
2.,2. > 2.,2.,Chi phí lãi vay,06,9.883.084.457,9.856.617.902,,6.0,9883084457.0,9856617902.0
2.,2. > 2.,2.,Các khoản điều chỉnh khác,07,108.885.894.155,318.816.929.387,,7.0,108885894155.0,318816929387.0
3.,2. > 3.,3.,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,08,1.673.431.586.335,6.870.545.723.798,,8.0,1673431586335.0,6870545723798.0
3.,2. > 3.,3.,Tăng các khoản phải thu,09,(115.804.040.043),(95.842.460.723),,9.0,-115804040043.0,-95842460723.0
3.,2. > 3.,3.,Giảm/(tăng) hàng tồn kho,10,215.519.595.540,(214.593.193.310),,10.0,215519595540.0,-214593193310.0
3.,2. > 3.,3.,"Tăng/(giảm) các khoản phải trả (Không kế lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",11,870.991.171.566,(407.637.229.145),,11.0,870991171566.0,-407637229145.0
3.,2. > 3.,3.,Tăng chi phí trả trước,12,(1.890.375.792),(5.399.296.328),,12.0,-1890375792.0,-5399296328.0
3.,2. > 3.,3.,Tiền lãi vay đã trả,14,(9.480.427.592),(11.144.222.831),,14.0,-9480427592.0,-11144222831.0
3.,2. > 3.,3.,Thuế thu nhập doanh nghiệp đã nộp,15,(152.139.506.102),(292.926.529.509),,15.0,-152139506102.0,-292926529509.0
3.,2. > 3.,3.,Tiền chi khác cho hoạt động kinh doanh,17,(167.581.032.335),(163.176.292.860),,17.0,-167581032335.0,-163176292860.0
3.,2. > 3.,3.,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,2.313.046.971.577,5.679.826.499.092,,20.0,2313046971577.0,5679826499092.0
II.,II.,II.,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,,,,
1.,II. > 1.,1.,"Tiền chi mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",21,(537.671.645.671),(144.567.085.325),,21.0,-537671645671.0,-144567085325.0
2.,II. > 2.,2.,"Tiền thu thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",22,-,3.141.441.750,,22.0,,3141441750.0
3.,II. > 3.,3.,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác",23,(13.890.000.000.000),(12.210.000.000.000),,23.0,-13890000000000.0,-12210000000000.0
4.,II. > 4.,4.,"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",24,12.440.000.000.000,9.810.000.000.000,,24.0,12440000000000.0,9810000000000.0
5.,II. > 5.,5.,"Tiền thu lãi cho vay, cố tức và lợi nhuận được chia",27,504.934.784.934,211.085.690.888,,27.0,504934784934.0,211085690888.0
5.,II. > 5.,5.,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,(1.482.736.860.737),(2.330.339.952.687),,30.0,-1482736860737.0,-2330339952687.0
