row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Doanh nghiệp Tư nhân Kim Hoàng,Doanh nghiệp Tư nhân Kim Hoàng,Doanh nghiệp Tư nhân Kim Hoàng,40.833.650.000,-,40833650000.0,
Công ty TNHH Thương mại Dịch vụ Minh Khoa,Công ty TNHH Thương mại Dịch vụ Minh Khoa,Công ty TNHH Thương mại Dịch vụ Minh Khoa,35.046.800.000,-,35046800000.0,
Công ty TNHH Thương mại Dịch vụ Xuất nhập khẩuPhân bón Thế Mẫn,Công ty TNHH Thương mại Dịch vụ Xuất nhập khẩuPhân bón Thế Mẫn,Công ty TNHH Thương mại Dịch vụ Xuất nhập khẩuPhân bón Thế Mẫn,28.529.900.000,-,28529900000.0,
Công ty TNHH Thương mại Nguyễn Khoa,Công ty TNHH Thương mại Nguyễn Khoa,Công ty TNHH Thương mại Nguyễn Khoa,23.004.300.000,-,23004300000.0,
Công ty Cổ phần Tân Cảnh Tây Nguyên,Công ty Cổ phần Tân Cảnh Tây Nguyên,Công ty Cổ phần Tân Cảnh Tây Nguyên,21.888.775.000,-,21888775000.0,
Công ty TNHH Thương mại – Dịch vụ Huy Chính,Công ty TNHH Thương mại – Dịch vụ Huy Chính,Công ty TNHH Thương mại – Dịch vụ Huy Chính,20.365.800.000,-,20365800000.0,
Các khách hàng khác,Các khách hàng khác,Các khách hàng khác,25.180.858.071,243.149.144,25180858071.0,243149144.0
,,,194.850.083.071,243.149.144,194850083071.0,243149144.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu khách hàng là các bên liên quan(Chi tiết tại Thuyết minh số 35),Trong đó: > Phải thu khách hàng là các bên liên quan(Chi tiết tại Thuyết minh số 35),Phải thu khách hàng là các bên liên quan(Chi tiết tại Thuyết minh số 35),34.070.417,37.332.262,34070417.0,37332262.0
