row_label_raw,row_label_full,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
III. LƯU CHUYỄN TIỀN TỪH HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪH HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪH HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪH HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪH HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪH HOẠT ĐỘNG TÀI CHÍNH,,,
1. Tiền thu từ đi vay,III. LƯU CHUYỄN TIỀN TỪH HOẠT ĐỘNG TÀI CHÍNH > 1. Tiền thu từ đi vay,1. Tiền thu từ đi vay,33,1.699.400.064.033,1.391.305.905.212,33.0,1699400064033.0,1391305905212.0
2. Tiền trả nợ gốc vay,III. LƯU CHUYỄN TIỀN TỪH HOẠT ĐỘNG TÀI CHÍNH > 2. Tiền trả nợ gốc vay,2. Tiền trả nợ gốc vay,34,(864.135.075.035),(2.071.781.038.480),34.0,-864135075035.0,-2071781038480.0
"3. Cổ tức, lợi nhuận đã trả cho chủ sở hữu","III. LƯU CHUYỄN TIỀN TỪH HOẠT ĐỘNG TÀI CHÍNH > 3. Cổ tức, lợi nhuận đã trả cho chủ sở hữu","3. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,(1.587.885.198.500),(946.283.401.510),36.0,-1587885198500.0,-946283401510.0
Lưu chuyển tiền thuần từ hoạt động tài chính,III. LƯU CHUYỄN TIỀN TỪH HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,(752.620.209.502),(1.626.758.534.778),40.0,-752620209502.0,-1626758534778.0
Lưu chuyển tiền thuần trong năm (50=20+30+40),III. LƯU CHUYỄN TIỀN TỪH HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần trong năm (50=20+30+40),Lưu chuyển tiền thuần trong năm (50=20+30+40),50,77.689.901.338,1.722.728.011.627,50.0,77689901338.0,1722728011627.0
Tiền đầu năm,III. LƯU CHUYỄN TIỀN TỪH HOẠT ĐỘNG TÀI CHÍNH > Tiền đầu năm,Tiền đầu năm,60,2.115.211.463.601,410.279.110.776,60.0,2115211463601.0,410279110776.0
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,III. LƯU CHUYỄN TIỀN TỪH HOẠT ĐỘNG TÀI CHÍNH > Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,68.954.918.789,(17.795.658.802),61.0,68954918789.0,-17795658802.0
Tiền cuối năm (70=50+60+61),III. LƯU CHUYỄN TIỀN TỪH HOẠT ĐỘNG TÀI CHÍNH > Tiền cuối năm (70=50+60+61),Tiền cuối năm (70=50+60+61),70,2.261.856.283.728,2.115.211.463.601,70.0,2261856283728.0,2115211463601.0
