row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,67.555.226.958,113.532.068.689,67555226958.0,113532068689.0
Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,37.404.557.249,91.093.722.697,37404557249.0,91093722697.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,18.777.388.450,3.551.619.190,18777388450.0,3551619190.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,9.085.939.169,7.480.266.514,9085939169.0,7480266514.0
Chi phí khác,Chi phí khác,Chi phí khác,2.287.342.090,11.406.460.288,2287342090.0,11406460288.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,79.410.763.597,63.155.900.060,79410763597.0,63155900060.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,40.099.874.282,27.313.410.749,40099874282.0,27313410749.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,26.702.394.985,31.053.635.234,26702394985.0,31053635234.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,3.375.800.313,2.126.760.024,3375800313.0,2126760024.0
Chi phí thiết bị văn phòng,Chi phí thiết bị văn phòng,Chi phí thiết bị văn phòng,919.276.155,451.182.698,919276155.0,451182698.0
Chi phí khác,Chi phí khác,Chi phí khác,8.313.417.862,2.210.911.355,8313417862.0,2210911355.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,146.965.990.555,176.687.968.749,146965990555.0,176687968749.0
