row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,3.669.003.266.720,3.770.456.667.362,,,3669003266720.0,3770456667362.0
310,310,310,I. Nợ ngắn hạn,,2.990.865.113.868,3.117.747.424.007,,,2990865113868.0,3117747424007.0
311,311,311,1. Phải trả người bán ngắn hạn,17,195.889.802.144,69.661.675.937,,17.0,195889802144.0,69661675937.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,18,467.624.566.820,1.297.022.898.178,,18.0,467624566820.0,1297022898178.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,19,83.580.496.369,114.441.342.939,,19.0,83580496369.0,114441342939.0
314,314,314,4. Phải trả người lao động,,3.695.474.007,605.028.305,,,3695474007.0,605028305.0
315,315,315,5. Chi phí phải trả ngắn hạn,20,379.395.017.578,325.769.328.816,,20.0,379395017578.0,325769328816.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,21,10.841.389.382,10.839.571.200,,21.0,10841389382.0,10839571200.0
319,319,319,7. Phải trả ngắn hạn khác,22,938.467.904.068,610.142.721.264,,22.0,938467904068.0,610142721264.0
320,320,320,8. Vay và nợ thuê tài chính ngắn hạn,23,874.074.960.569,657.900.910.001,,23.0,874074960569.0,657900910001.0
322,322,322,"9. Quỹ khen thưởng, phúc lợi",3.13,37.295.502.931,31.363.947.367,,313.0,37295502931.0,31363947367.0
330,330,330,II. Nợ dài hạn,,678.138.152.852,652.709.243.355,,,678138152852.0,652709243355.0
333,333,333,1. Chi phí phải trả dài hạn,20,102.376.053.565,133.063.083.199,,20.0,102376053565.0,133063083199.0
336,336,336,2. Doanh thu chưa thực hiện dài hạn,21,3.538.018.832,14.267.606.057,,21.0,3538018832.0,14267606057.0
337,337,337,3. Phải trả dài hạn khác,22,189.988.197.236,289.142.294.034,,22.0,189988197236.0,289142294034.0
338,338,338,4. Vay và nợ thuê tài chính dài hạn,23,382.235.883.219,216.236.260.065,,23.0,382235883219.0,216236260065.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,4.770.467.608.416,4.558.319.207.674,,,4770467608416.0,4558319207674.0
410,410,410,I. Vốn chủ sở hữu,24.1,4.770.467.608.416,4.558.319.207.674,,241.0,4770467608416.0,4558319207674.0
411,411,411,1. Vốn cổ phần,,3.956.617.750.000,3.663.563.030.000,,,3956617750000.0,3663563030000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,3.956.617.750.000,3.663.563.030.000,,,3956617750000.0,3663563030000.0
412,412,412,2. Thắng dư vốn cổ phần,,333.103.781.211,333.257.781.211,,,333103781211.0,333257781211.0
418,418,418,3. Quỹ đầu tư phát triển,,152.607.772.601,146.172.220.708,,,152607772601.0,146172220708.0
420,420,420,4. Quỹ khác thuộc vốn chủ sở hữu,,24.890.292.522,24.890.292.522,,,24890292522.0,24890292522.0
421,421,421,5. Lợi nhuận sau thuế chưa phân phối,,303.248.012.082,390.435.883.233,,,303248012082.0,390435883233.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,75.824.507.554,261.724.845.369,,,75824507554.0,261724845369.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm này,,227.423.504.528,128.711.037.864,,,227423504528.0,128711037864.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,8.439.470.875.136,8.328.775.875.036,,,8439470875136.0,8328775875036.0
