row_label_raw,row_label_full,col_0,Số cuối năm,VND Sô đầu năm,numeric__Số cuối năm,numeric__VND Sô đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,6.734.678.625,10.774.865.038,6734678625.0,10774865038.0
Chi phí môi giới,Chi phí môi giới,Chi phí môi giới,4.779.400.003,9.558.800.007,4779400003.0,9558800007.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",1.955.278.622,1.216.065.031,1955278622.0,1216065031.0
Dài hạn,Dài hạn,Dài hạn,266.203.306.759,232.470.997.320,266203306759.0,232470997320.0
Chi phí môi giới,Chi phí môi giới,Chi phí môi giới,235.600.995.152,224.357.122.846,235600995152.0,224357122846.0
"Chi phí thuê đất, mặt bằng","Chi phí thuê đất, mặt bằng","Chi phí thuê đất, mặt bằng",26.355.551.591,-,26355551591.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",4.246.760.016,8.113.874.474,4246760016.0,8113874474.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,272.937.985.384,243.245.862.358,272937985384.0,243245862358.0
