row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Số đầu năm
Công ty Cổ phầnThương mạiNguyễn KimĐà Nẵng,Công ty Cổ phầnThương mạiNguyễn KimĐà Nẵng,Công ty Cổ phầnThương mạiNguyễn KimĐà Nẵng,Công ty con,Trả gốc vayLãi đi vayGốc cho vayLãi cho vay,-3.785.000.00020.643.289,10.000.000.000406.516.427--,,,-3.7850000002064326e+17,
Công ty TNHH MTV Đầu tư Bất động sản TTC Land Phú Quốc,Công ty TNHH MTV Đầu tư Bất động sản TTC Land Phú Quốc,Công ty TNHH MTV Đầu tư Bất động sản TTC Land Phú Quốc,Công ty con,Gớp vốn,-,20.000.000,,,,20000000.0
Công ty Cổ phần Đầu tư Bất động sản TTC Land Hưng Điền,Công ty Cổ phần Đầu tư Bất động sản TTC Land Hưng Điền,Công ty Cổ phần Đầu tư Bất động sản TTC Land Hưng Điền,Công ty con,Gớp vốn,-,208.000.000,,,,208000000.0
Công ty Cổ phần Mai Lan,Công ty Cổ phần Mai Lan,Công ty Cổ phần Mai Lan,Công ty con,Gốc cho vayThu hồi gốc cho vayCổ tức được chiaLãi cho vayCung cấp dịch vụ,63.850.000.00072.550.000.0002.799.361.5003.374.369.902324.285.132,57.236.000.00023.600.000.0002.799.361.5001.493.117.811324.285.132,,,6.38500000007255e+50,5.7236000000236e+50
Công ty Kim Thành,Công ty Kim Thành,Công ty Kim Thành,Công ty liên kết đến ngày 11 tháng 8 năm 2022,Lãi đi vayHoàn trả gốc đi vay,81.000.0007.300.000.000,328.500.000-,,,8.100000073e+17,
Công ty Cổ phần May Tiến Phát,Công ty Cổ phần May Tiến Phát,Công ty Cổ phần May Tiến Phát,Công ty liên kết,Thu hồi gốc cho vayGốc cho vayLãi cho vayGớp vốnMua dịch vụGốc đi vayCung cấp dịch vụLợi nhuận hợp tác,611.288.000.000120.140.000.00045.582.641.239-3.203.232.300-2.280.214.45091.360.548.000,1.500.285.700.0001.396.379.000.00082.192.052.41531.631.966.6504.270.976.4003.523.555.5303.419.858.522,,,,1.5002857000001398e+77
