row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,Số đầu năm_1,Số đầu năm_2,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2
Tên công ty,Tên công ty,Tên công ty,Tỷ lệ sở hữu (%),Giá gốc đầu tư (VND),Dự phòng (VND),Tỷ lệ sở hữu (%),Giá gốc đầu tư (VND),Dự phòng (VND),,,,,,
Công ty Cổ phần Đầu tư SVG (i),Tên công ty > Công ty Cổ phần Đầu tư SVG (i),Công ty Cổ phần Đầu tư SVG (i),50,1.000.000.000,(811.000.642),50,1.000.000.000,(808.357.704),50.0,1000000000.0,-811000642.0,50.0,1000000000.0,-808357704.0
"Công ty Cổ phần Đầu tư Địa ốc Kim Thành (""Công ty Kim Thành"") (ii)","Tên công ty > Công ty Cổ phần Đầu tư Địa ốc Kim Thành (""Công ty Kim Thành"") (ii)","Công ty Cổ phần Đầu tư Địa ốc Kim Thành (""Công ty Kim Thành"") (ii)",-,-,-,48,9.600.000.000,-,,,,48.0,9600000000.0,
TỔNG CỘNG,Tên công ty > TỔNG CỘNG,TỔNG CỘNG,,1.000.000.000,(811.000.642),,10.600.000.000,(808.357.704),,1000000000.0,-811000642.0,,10600000000.0,-808357704.0
