row_label_raw,row_label_full,Công ty Cổ phần Đầu tư Thành Thành Công,Cổ đông lớn,Mua hàng hóa và dịch vụ,25.363.570.470,6.728.825.400,numeric__Cổ đông lớn,numeric__Mua hàng hóa và dịch vụ,numeric__25.363.570.470,numeric__6.728.825.400
Công ty TNHH Dịch vụ Quản lý Bất động sản Sài Gòn Thương Tín,Công ty TNHH Dịch vụ Quản lý Bất động sản Sài Gòn Thương Tín,Công ty TNHH Dịch vụ Quản lý Bất động sản Sài Gòn Thương Tín,Công ty con,Mua hàng hóa và dịch vụ,5.285.785.266,34.113.914,,,5285785266.0,34113914.0
Công ty Cổ phần Toàn Hải Vân,Công ty Cổ phần Toàn Hải Vân,Công ty Cổ phần Toàn Hải Vân,Công ty cùng thành viên quản lý chủ chốt,Mua hàng hóa và dịch vụ,4.372.505.921,-,,,4372505921.0,
Công ty Cổ phần Đầu tư Bất động sản TTC Land Hưng Điền,Công ty Cổ phần Đầu tư Bất động sản TTC Land Hưng Điền,Công ty Cổ phần Đầu tư Bất động sản TTC Land Hưng Điền,Công ty con,Mua hàng hóa và dịch vụ,4.172.460.621,4.172.460.621,,,4172460621.0,4172460621.0
Công ty Cổ phần Thương Tín Tàu Cuốc,Công ty Cổ phần Thương Tín Tàu Cuốc,Công ty Cổ phần Thương Tín Tàu Cuốc,Công ty con,Mua hàng hóa và dịch vụ,468.768.202,-,,,468768202.0,
Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài Gòn Thương Tín,Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài Gòn Thương Tín,Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài Gòn Thương Tín,Công ty con,Mua hàng hóa và dịch vụ,214.453.167,264.453.167,,,214453167.0,264453167.0
