row_label_raw,row_label_full,Tên công ty,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,Số đầu năm_1,Số đầu năm_2,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2
Tên công ty,Tên công ty,Tên công ty,Tỷ lệ sở hữu(%),Giá gốc đầu tư(VND),Dự phòng(VND),Tỷ lệ sở hữu(%),Giá gốc đầu tư(VND),Dự phòng(VND),,,,,,
Công ty Cổ phần Thương mại và Xây dựng Phước Tân (i),Tên công ty > Công ty Cổ phần Thương mại và Xây dựng Phước Tân (i),Công ty Cổ phần Thương mại và Xây dựng Phước Tân (i),"19,88",311.215.800.000,-,"9,88",153.632.675.000,-,19.88,311215800000.0,,9.88,153632675000.0,
Công ty Cổ phần Khu Công nghiệp Thành Thành Công (ii),Tên công ty > Công ty Cổ phần Khu Công nghiệp Thành Thành Công (ii),Công ty Cổ phần Khu Công nghiệp Thành Thành Công (ii),"7,13",238.186.700.000,-,"11,91",238.186.700.000,-,7.13,238186700000.0,,11.91,238186700000.0,
Công ty Cổ phần May Tiến Phát,Tên công ty > Công ty Cổ phần May Tiến Phát,Công ty Cổ phần May Tiến Phát,"4,00",18.230.998.907,(1.526.557.593),"4,00",18.230.998.907,(2.726.291.008),4.0,18230998907.0,-1526557593.0,4.0,18230998907.0,-2726291008.0
Công ty Cổ phần Đầu tư Xây dựng Hùng Anh,Tên công ty > Công ty Cổ phần Đầu tư Xây dựng Hùng Anh,Công ty Cổ phần Đầu tư Xây dựng Hùng Anh,"0,62",14.951.584,-,"0,62",14.951.584,-,0.62,14951584.0,,0.62,14951584.0,
TỔNG CỘNG,Tên công ty > TỔNG CỘNG,TỔNG CỘNG,,567.648.450.491,(1.526.557.593),,410.065.325.491,(2.726.291.008),,567648450491.0,-1526557593.0,,410065325491.0,-2726291008.0
"(i) Trong năm, Công ty đã mua thêm 7.000.000 cổ phiếu trong Công ty Cổ phần Thương mại và Xây dựng Phước Tân từ các cá nhân với tổng giá phí chuyển nhượng là 157.583.125.000 VND. Theo đó, tỷ lệ sở hữu của Công ty trong công ty này tăng lên 19,88%.","(i) Trong năm, Công ty đã mua thêm 7.000.000 cổ phiếu trong Công ty Cổ phần Thương mại và Xây dựng Phước Tân từ các cá nhân với tổng giá phí chuyển nhượng là 157.583.125.000 VND. Theo đó, tỷ lệ sở hữu của Công ty trong công ty này tăng lên 19,88%.","(i) Trong năm, Công ty đã mua thêm 7.000.000 cổ phiếu trong Công ty Cổ phần Thương mại và Xây dựng Phước Tân từ các cá nhân với tổng giá phí chuyển nhượng là 157.583.125.000 VND. Theo đó, tỷ lệ sở hữu của Công ty trong công ty này tăng lên 19,88%.","(i) Trong năm, Công ty đã mua thêm 7.000.000 cổ phiếu trong Công ty Cổ phần Thương mại và Xây dựng Phước Tân từ các cá nhân với tổng giá phí chuyển nhượng là 157.583.125.000 VND. Theo đó, tỷ lệ sở hữu của Công ty trong công ty này tăng lên 19,88%.","(i) Trong năm, Công ty đã mua thêm 7.000.000 cổ phiếu trong Công ty Cổ phần Thương mại và Xây dựng Phước Tân từ các cá nhân với tổng giá phí chuyển nhượng là 157.583.125.000 VND. Theo đó, tỷ lệ sở hữu của Công ty trong công ty này tăng lên 19,88%.","(i) Trong năm, Công ty đã mua thêm 7.000.000 cổ phiếu trong Công ty Cổ phần Thương mại và Xây dựng Phước Tân từ các cá nhân với tổng giá phí chuyển nhượng là 157.583.125.000 VND. Theo đó, tỷ lệ sở hữu của Công ty trong công ty này tăng lên 19,88%.","(i) Trong năm, Công ty đã mua thêm 7.000.000 cổ phiếu trong Công ty Cổ phần Thương mại và Xây dựng Phước Tân từ các cá nhân với tổng giá phí chuyển nhượng là 157.583.125.000 VND. Theo đó, tỷ lệ sở hữu của Công ty trong công ty này tăng lên 19,88%.","(i) Trong năm, Công ty đã mua thêm 7.000.000 cổ phiếu trong Công ty Cổ phần Thương mại và Xây dựng Phước Tân từ các cá nhân với tổng giá phí chuyển nhượng là 157.583.125.000 VND. Theo đó, tỷ lệ sở hữu của Công ty trong công ty này tăng lên 19,88%.","(i) Trong năm, Công ty đã mua thêm 7.000.000 cổ phiếu trong Công ty Cổ phần Thương mại và Xây dựng Phước Tân từ các cá nhân với tổng giá phí chuyển nhượng là 157.583.125.000 VND. Theo đó, tỷ lệ sở hữu của Công ty trong công ty này tăng lên 19,88%.",,,,,,
"(ii) Công ty Cổ phần Khu Công nghiệp Thành Thành Công (""Công ty KCN Thành Thành Công"") đã tăng vốn điều lệ. Tuy nhiên, Công ty đã không thực hiện góp thêm vốn vào công ty này. Do đó, tỷ lệ sở hữu của Công ty trong Công ty KCN Thành Thành Công đã giảm từ 11,91% xuống 7,13%.","(ii) Công ty Cổ phần Khu Công nghiệp Thành Thành Công (""Công ty KCN Thành Thành Công"") đã tăng vốn điều lệ. Tuy nhiên, Công ty đã không thực hiện góp thêm vốn vào công ty này. Do đó, tỷ lệ sở hữu của Công ty trong Công ty KCN Thành Thành Công đã giảm từ 11,91% xuống 7,13%.","(ii) Công ty Cổ phần Khu Công nghiệp Thành Thành Công (""Công ty KCN Thành Thành Công"") đã tăng vốn điều lệ. Tuy nhiên, Công ty đã không thực hiện góp thêm vốn vào công ty này. Do đó, tỷ lệ sở hữu của Công ty trong Công ty KCN Thành Thành Công đã giảm từ 11,91% xuống 7,13%.","(ii) Công ty Cổ phần Khu Công nghiệp Thành Thành Công (""Công ty KCN Thành Thành Công"") đã tăng vốn điều lệ. Tuy nhiên, Công ty đã không thực hiện góp thêm vốn vào công ty này. Do đó, tỷ lệ sở hữu của Công ty trong Công ty KCN Thành Thành Công đã giảm từ 11,91% xuống 7,13%.","(ii) Công ty Cổ phần Khu Công nghiệp Thành Thành Công (""Công ty KCN Thành Thành Công"") đã tăng vốn điều lệ. Tuy nhiên, Công ty đã không thực hiện góp thêm vốn vào công ty này. Do đó, tỷ lệ sở hữu của Công ty trong Công ty KCN Thành Thành Công đã giảm từ 11,91% xuống 7,13%.","(ii) Công ty Cổ phần Khu Công nghiệp Thành Thành Công (""Công ty KCN Thành Thành Công"") đã tăng vốn điều lệ. Tuy nhiên, Công ty đã không thực hiện góp thêm vốn vào công ty này. Do đó, tỷ lệ sở hữu của Công ty trong Công ty KCN Thành Thành Công đã giảm từ 11,91% xuống 7,13%.","(ii) Công ty Cổ phần Khu Công nghiệp Thành Thành Công (""Công ty KCN Thành Thành Công"") đã tăng vốn điều lệ. Tuy nhiên, Công ty đã không thực hiện góp thêm vốn vào công ty này. Do đó, tỷ lệ sở hữu của Công ty trong Công ty KCN Thành Thành Công đã giảm từ 11,91% xuống 7,13%.","(ii) Công ty Cổ phần Khu Công nghiệp Thành Thành Công (""Công ty KCN Thành Thành Công"") đã tăng vốn điều lệ. Tuy nhiên, Công ty đã không thực hiện góp thêm vốn vào công ty này. Do đó, tỷ lệ sở hữu của Công ty trong Công ty KCN Thành Thành Công đã giảm từ 11,91% xuống 7,13%.","(ii) Công ty Cổ phần Khu Công nghiệp Thành Thành Công (""Công ty KCN Thành Thành Công"") đã tăng vốn điều lệ. Tuy nhiên, Công ty đã không thực hiện góp thêm vốn vào công ty này. Do đó, tỷ lệ sở hữu của Công ty trong Công ty KCN Thành Thành Công đã giảm từ 11,91% xuống 7,13%.",,,,,,
"Giá trị hợp lý các khoản đầu tư này chưa được đánh giá và xác định một cách chính thức tại ngày 31 tháng 12 năm 2022 do chưa thu thập được đầy đủ thông tin thị trường. Tuy nhiên, dựa vào tinh hình hoạt động hiện tại của các công ty này, Ban Tổng Giám đốc Công ty tin tưởng rằng giá trị hợp lý lớn hơn giá trị ghi sổ của khoản đầu tư này.","Giá trị hợp lý các khoản đầu tư này chưa được đánh giá và xác định một cách chính thức tại ngày 31 tháng 12 năm 2022 do chưa thu thập được đầy đủ thông tin thị trường. Tuy nhiên, dựa vào tinh hình hoạt động hiện tại của các công ty này, Ban Tổng Giám đốc Công ty tin tưởng rằng giá trị hợp lý lớn hơn giá trị ghi sổ của khoản đầu tư này.","Giá trị hợp lý các khoản đầu tư này chưa được đánh giá và xác định một cách chính thức tại ngày 31 tháng 12 năm 2022 do chưa thu thập được đầy đủ thông tin thị trường. Tuy nhiên, dựa vào tinh hình hoạt động hiện tại của các công ty này, Ban Tổng Giám đốc Công ty tin tưởng rằng giá trị hợp lý lớn hơn giá trị ghi sổ của khoản đầu tư này.","Giá trị hợp lý các khoản đầu tư này chưa được đánh giá và xác định một cách chính thức tại ngày 31 tháng 12 năm 2022 do chưa thu thập được đầy đủ thông tin thị trường. Tuy nhiên, dựa vào tinh hình hoạt động hiện tại của các công ty này, Ban Tổng Giám đốc Công ty tin tưởng rằng giá trị hợp lý lớn hơn giá trị ghi sổ của khoản đầu tư này.","Giá trị hợp lý các khoản đầu tư này chưa được đánh giá và xác định một cách chính thức tại ngày 31 tháng 12 năm 2022 do chưa thu thập được đầy đủ thông tin thị trường. Tuy nhiên, dựa vào tinh hình hoạt động hiện tại của các công ty này, Ban Tổng Giám đốc Công ty tin tưởng rằng giá trị hợp lý lớn hơn giá trị ghi sổ của khoản đầu tư này.","Giá trị hợp lý các khoản đầu tư này chưa được đánh giá và xác định một cách chính thức tại ngày 31 tháng 12 năm 2022 do chưa thu thập được đầy đủ thông tin thị trường. Tuy nhiên, dựa vào tinh hình hoạt động hiện tại của các công ty này, Ban Tổng Giám đốc Công ty tin tưởng rằng giá trị hợp lý lớn hơn giá trị ghi sổ của khoản đầu tư này.","Giá trị hợp lý các khoản đầu tư này chưa được đánh giá và xác định một cách chính thức tại ngày 31 tháng 12 năm 2022 do chưa thu thập được đầy đủ thông tin thị trường. Tuy nhiên, dựa vào tinh hình hoạt động hiện tại của các công ty này, Ban Tổng Giám đốc Công ty tin tưởng rằng giá trị hợp lý lớn hơn giá trị ghi sổ của khoản đầu tư này.","Giá trị hợp lý các khoản đầu tư này chưa được đánh giá và xác định một cách chính thức tại ngày 31 tháng 12 năm 2022 do chưa thu thập được đầy đủ thông tin thị trường. Tuy nhiên, dựa vào tinh hình hoạt động hiện tại của các công ty này, Ban Tổng Giám đốc Công ty tin tưởng rằng giá trị hợp lý lớn hơn giá trị ghi sổ của khoản đầu tư này.","Giá trị hợp lý các khoản đầu tư này chưa được đánh giá và xác định một cách chính thức tại ngày 31 tháng 12 năm 2022 do chưa thu thập được đầy đủ thông tin thị trường. Tuy nhiên, dựa vào tinh hình hoạt động hiện tại của các công ty này, Ban Tổng Giám đốc Công ty tin tưởng rằng giá trị hợp lý lớn hơn giá trị ghi sổ của khoản đầu tư này.",,,,,,
