row_label_raw,row_label_full,col_0,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,2025VND,2024VND,,
Tiền trả nợ gốc vay theo khế ước thông thường,Tiền trả nợ gốc vay theo khế ước thông thường,Tiền trả nợ gốc vay theo khế ước thông thường,1.154.743.833.730,533.048.154.360,1154743833730.0,533048154360.0
Tiền trả nợ vay dưới hình thức khác,Tiền trả nợ vay dưới hình thức khác,Tiền trả nợ vay dưới hình thức khác,8.814.933.885,3.495.086.748,8814933885.0,3495086748.0
Cộng,Cộng,Cộng,1.163.558.767.615,536.543.241.108,1163558767615.0,536543241108.0
