row_label_raw,row_label_full,col_0,31.12.2025,31.12.2025_1,01.01.2025,01.01.2025_1,numeric__31.12.2025,numeric__31.12.2025_1,numeric__01.01.2025,numeric__01.01.2025_1
,,,Giá gốc VND,Dự phòng VND,Giá gốc VND,Dự phòng VND,,,,
Chi phí sản xuất kinh doanh dở dang (*),Chi phí sản xuất kinh doanh dở dang (*),Chi phí sản xuất kinh doanh dở dang (*),32.161.463.979,-,42.215.764.593,-,32161463979.0,,42215764593.0,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",12.516.291.990,-,25.239.694.608,-,12516291990.0,,25239694608.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",203.668.292,-,209.983.054,-,203668292.0,,209983054.0,
Thành phẩm,Thành phẩm,Thành phẩm,33.485.448,-,28.600.826,-,33485448.0,,28600826.0,
Hàng hóa,Hàng hóa,Hàng hóa,-,-,20.891.549,-,,,20891549.0,
Cộng,Cộng,Cộng,44.914.909.709,-,67.714.934.630,-,44914909709.0,,67714934630.0,
