row_label_raw,row_label_full,Bên liên quan,Môi quan hệ,Nội dung nghiệp vụ,31.12.2025VND,01.01.2025VND,numeric__Môi quan hệ,numeric__Nội dung nghiệp vụ,numeric__31.12.2025VND,numeric__01.01.2025VND
PHẢI TRẢ NGƯỜI BẢN NGẮN HẠN (tiếp theo),PHẢI TRẢ NGƯỜI BẢN NGẮN HẠN (tiếp theo),PHẢI TRẢ NGƯỜI BẢN NGẮN HẠN (tiếp theo),PHẢI TRẢ NGƯỜI BẢN NGẮN HẠN (tiếp theo),PHẢI TRẢ NGƯỜI BẢN NGẮN HẠN (tiếp theo),PHẢI TRẢ NGƯỜI BẢN NGẮN HẠN (tiếp theo),PHẢI TRẢ NGƯỜI BẢN NGẮN HẠN (tiếp theo),,,,
Công ty Cổ phần Đầu tư và Xây dựng ICV Việt Nam,PHẢI TRẢ NGƯỜI BẢN NGẮN HẠN (tiếp theo) > Công ty Cổ phần Đầu tư và Xây dựng ICV Việt Nam,Công ty Cổ phần Đầu tư và Xây dựng ICV Việt Nam,"Công ty con của Công ty mẹ, Công ty có liên quan của Thành viên HĐQT Trần Chủng, Thành viên HĐQT Nguyễn Quang Huy, Phó TGD Nguyễn Vănmathsf",Mua vật tư Cộng,31.647.657.47831.647.657.478,17.850.311.35517.850.311.355,,,3.1647657478316475e+21,1.7850311355178502e+21
Công ty Cổ phần An ninh Đèo Cả,PHẢI TRẢ NGƯỜI BẢN NGẮN HẠN (tiếp theo) > Công ty Cổ phần An ninh Đèo Cả,Công ty Cổ phần An ninh Đèo Cả,"Công ty con của Công ty mẹ, Công ty có liên quan của Trường Ban Kiểm soát Nguyễn Minh Giang",Cung cấp dịch vụ Cộng,5.134.095.4955.134.095.495,11.863.361.64011.863.361.640,,,5.13409549551341e+19,1.1863361640118634e+21
Công ty Cổ phần Quản lý và Khai thác đường Cao tốc Đèo Cả,PHẢI TRẢ NGƯỜI BẢN NGẮN HẠN (tiếp theo) > Công ty Cổ phần Quản lý và Khai thác đường Cao tốc Đèo Cả,Công ty Cổ phần Quản lý và Khai thác đường Cao tốc Đèo Cả,Công ty có liên quan của PTGĐ Lê Châu Thắng; Thành viên HĐQT Nguyễn Quang Huy; Phó TGD Trần Văn Chí; Phó TGD Nguyễn Quỳnh Mai; Phó TGD Nguyễn Vănmathsf; Phụ trách quản trị kiểm Thư ký công ty Trần Tấn Huy.,Cung cấp dịch vụ Cộng,4.974.227.4804.974.227.480,- -,,,4.974227480497423e+19,
NGƯỜI MUA TRÁ TIÊN TRƯỚC NGÂN HẠN,PHẢI TRẢ NGƯỜI BẢN NGẮN HẠN (tiếp theo) > NGƯỜI MUA TRÁ TIÊN TRƯỚC NGÂN HẠN,NGƯỜI MUA TRÁ TIÊN TRƯỚC NGÂN HẠN,NGƯỜI MUA TRÁ TIÊN TRƯỚC NGÂN HẠN,NGƯỜI MUA TRÁ TIÊN TRƯỚC NGÂN HẠN,442.890.297,-,,,442890297.0,
Công ty Cổ phần cao tốc Đồng Đăng - Trà Lĩnh - Giai đoạn 2,PHẢI TRẢ NGƯỜI BẢN NGẮN HẠN (tiếp theo) > Công ty Cổ phần cao tốc Đồng Đăng - Trà Lĩnh - Giai đoạn 2,Công ty Cổ phần cao tốc Đồng Đăng - Trà Lĩnh - Giai đoạn 2,Công ty có liên quan của Thành viên HĐQT Nguyễn Quang Huy,Người mua trả tiền trước ngắn hạn Cộng,442.890.297442.890.297,- -,,,4.428902974428903e+17,
