row_label_raw,row_label_full,col_0,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,2025VND,2024VND,,
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,22.378.661.064,19.759.124.346,22378661064.0,19759124346.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,5.947.799.158,6.877.912.042,5947799158.0,6877912042.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,2.473.184.572,2.123.919.778,2473184572.0,2123919778.0
Các khoản chi phí khác,Các khoản chi phí khác,Các khoản chi phí khác,21.983.310.681,15.298.302.119,21983310681.0,15298302119.0
Cộng,Cộng,Cộng,52.782.955.475,44.059.258.285,52782955475.0,44059258285.0
