row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,31.12.2025VND,01.01.2025VND,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__31.12.2025VND,numeric__01.01.2025VND
PHẢI THU KHÁCH HÀNG NGẮN HẠN,PHẢI THU KHÁCH HÀNG NGẮN HẠN,PHẢI THU KHÁCH HÀNG NGẮN HẠN,PHẢI THU KHÁCH HÀNG NGẮN HẠN,PHẢI THU KHÁCH HÀNG NGẮN HẠN,1.037.787.818.237,839.372.201.777,,,1037787818237.0,839372201777.0
Công ty Cổ phần BOT Bắc Giang - Lạng Sơn,Công ty Cổ phần BOT Bắc Giang - Lạng Sơn,Công ty Cổ phần BOT Bắc Giang - Lạng Sơn,Công ty con,"Duy tu bảo dưỡng hàm, đườngVận hành các trạm thu phíThi công xây lắpCộng",41.087.303.57713.789.448.150-54.876.751.727,12.791.016.47713.789.448.1503.786.886.50030.367.351.127,,,,1.2791016477137895e+42
Công ty Cổ phần Đầu tư Đèo Cả,Công ty Cổ phần Đầu tư Đèo Cả,Công ty Cổ phần Đầu tư Đèo Cả,Công ty con,"Duy tu bảo dưỡng hàm, đườngVận hành các trạm thu phíThi công xây lắpDịch vụ khácCộng",318.256.361.15138.719.108.20591.233.200.254975.076.270449.183.745.880,256.758.677.55126.198.681.605109.149.547.796965.076.270393.071.983.222,,,3.182563611513872e+54,2.56758677551262e+55
Công ty Cổ phần Phước Tượng Phú Gia BOT,Công ty Cổ phần Phước Tượng Phú Gia BOT,Công ty Cổ phần Phước Tượng Phú Gia BOT,Công ty con,"Vận hành các trạm thu phíThi công xây lắpDuy tu bảo dưỡng hàm, đườngCộng",666.835.760281.335.63028.094.386.73029.042.558.120,669.992.7601.560.650.63031.750.151.73033.980.795.120,,,6.668357602813356e+39,6.699927601560651e+40
