row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2025 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2024 VND,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2025 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2024 VND
Công ty Cổ phần Tập Đoàn Đèo Cả,Công ty Cổ phần Tập Đoàn Đèo Cả,Công ty Cổ phần Tập Đoàn Đèo Cả,Công ty mẹ,"Bán hàng hóa, dịch vụ",701.265.429.874,377.053.428.864,,,701265429874.0,377053428864.0
Công ty Cổ phần Tập Đoàn Đèo Cả,Công ty Cổ phần Tập Đoàn Đèo Cả,Công ty Cổ phần Tập Đoàn Đèo Cả,Công ty mẹ,"Mua hàng hóa, dịch vụ",113.078.180.655,66.532.528.267,,,113078180655.0,66532528267.0
Công ty Cổ phần Tập Đoàn Đèo Cả,Công ty Cổ phần Tập Đoàn Đèo Cả,Công ty Cổ phần Tập Đoàn Đèo Cả,Công ty mẹ,Nhận chuyển nhượng cổ phần,-,517.900.000.000,,,,517900000000.0
Công ty Cổ phần BOT Bắc Giang - Lạng Sơn - Hữu Nghị,Công ty Cổ phần BOT Bắc Giang - Lạng Sơn - Hữu Nghị,Công ty Cổ phần BOT Bắc Giang - Lạng Sơn - Hữu Nghị,Công ty liên kết,Thu lại tiền góp vốn,5.688.000.000,10.116.000.000,,,5688000000.0,10116000000.0
Công ty Cổ phần An ninh Đèo Cả,Công ty Cổ phần An ninh Đèo Cả,Công ty Cổ phần An ninh Đèo Cả,"Công ty con của Công ty mẹ, Công ty có liên quan của Trường Ban Kiểm soát Nguyễn Minh Giang","Mua hàng hóa, dịch vụ",32.990.490.535,29.126.281.830,,,32990490535.0,29126281830.0
Công ty TNHH Hạ tầng Đô thị Đèo Cả,Công ty TNHH Hạ tầng Đô thị Đèo Cả,Công ty TNHH Hạ tầng Đô thị Đèo Cả,"Công ty có liên quan của Phó chủ tịch HĐQT Nguyễn Hữu Hùng, Thành viên HĐQT Nguyễn Quang Huy, Trường Ban Kiểm soát Nguyễn Minh Giang",Góp vốn,800.000.000.000,-,,,800000000000.0,
Công ty Cổ phần BOT Trung Lương - Mỹ Thuận,Công ty Cổ phần BOT Trung Lương - Mỹ Thuận,Công ty Cổ phần BOT Trung Lương - Mỹ Thuận,"Công ty có liên quan của Chủ tịch HĐQT Hồ Minh Hoàng, Phó Chủ tịch HĐQT Nguyễn Tấn Đông, Thành viên HĐQT Võ Thụy Linh","Bán hàng hóa, dịch vụ",11.750.521.610,7.700.203.509,,,11750521610.0,7700203509.0
