row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,31.12.2025VND,01.01.2025VND,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__31.12.2025VND,numeric__01.01.2025VND
PHẢI THU NGẮN HẠN KHÁC,PHẢI THU NGẮN HẠN KHÁC,PHẢI THU NGẮN HẠN KHÁC,,,46.412.141.962,185.822.297.370,,,46412141962.0,185822297370.0
Công ty Cổ phần BOT Bắc Giang - Lạng Sơn,Công ty Cổ phần BOT Bắc Giang - Lạng Sơn,Công ty Cổ phần BOT Bắc Giang - Lạng Sơn,Công ty con,Đặt cọc góp vốnCộng,1.500.000.0001.500.000.000,7.000.000.0007.000.000.000,,,1.50000000015e+19,7.0000000007e+19
Công ty Cổ phần Đầu tư Đèo Cả,Công ty Cổ phần Đầu tư Đèo Cả,Công ty Cổ phần Đầu tư Đèo Cả,Công ty con,Bảo hành các công trình xây lắpĐặt cọc góp vốnCộng,14.881.361.08217.500.000.00032.381.361.082,14.881.361.08273.000.000.00087.881.361.082,,,1.4881361082175e+32,1.488136108273e+32
Công ty Cổ phần cao tốc Đồng Đăng - Trà Lĩnh,Công ty Cổ phần cao tốc Đồng Đăng - Trà Lĩnh,Công ty Cổ phần cao tốc Đồng Đăng - Trà Lĩnh,"Công ty liên kết, Công ty có liên quan của Phó chủ tịch HDQT Nguyễn Hữu Hùng, Thành viên HDQT Nguyễn Quang Huy",Đặt cọc góp vốnCộng,6.422.000.0006.422.000.000,64.302.099.20664.302.099.206,,,6.4220000006422e+19,6.430209920664302e+21
Công ty Cổ phần Tập Đoàn Đèo Cả,Công ty Cổ phần Tập Đoàn Đèo Cả,Công ty Cổ phần Tập Đoàn Đèo Cả,Công ty mẹ,Đặt cọc tiền vé máy bayPhải thu khácCộng,100.000.0006.008.780.8806.108.780.880,100.000.00023.875.003.99423.975.003.994,,,1.0000000060087809e+28,1.0000000023875005e+30
Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo,Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo,Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo,"Công ty liên kết, Công ty có liên quan của Phó Chủ tịch HDQT Nguyễn Tấn Đông",Phải thu khácCộng,-,2.663.833.0882.663.833.088,,,,2.6638330882663834e+19
