row_label_raw,row_label_full,col_0,col_1,col_2,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__col_1,numeric__col_2,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,,,2025VND,2024VND,,,,
Bên liên quan,Bên liên quan,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,,,,,,
Công ty Cổ phần BOT BắcGiang - Lạng Sơn,Bên liên quan > Công ty Cổ phần BOT BắcGiang - Lạng Sơn,Công ty Cổ phần BOT BắcGiang - Lạng Sơn,Công ty con,"Bán hàng hóa, dịch vụGóp vốnĐặt cọc góp vốn",41.986.020.3707.000.000.0001.500.000.000,14.020.441.66633.509.340.0007.000.000.000,,,4.19860203707e+30,1.4020441666335094e+31
Công ty Cổ phần Đầu tư ĐèoCả,Bên liên quan > Công ty Cổ phần Đầu tư ĐèoCả,Công ty Cổ phần Đầu tư ĐèoCả,Công ty con,"Bán hàng hóa, dịch vụGóp vốnĐặt cọc góp vốn",326.612.668.39373.000.000.00017.500.000.000,293.535.093.191108.243.670.00073.000.000.000,,,3.2661266839373e+33,2.9353509319110824e+34
Công ty Cổ phần Phước TượngPhú Gia BOT,Bên liên quan > Công ty Cổ phần Phước TượngPhú Gia BOT,Công ty Cổ phần Phước TượngPhú Gia BOT,Công ty con,"Bán hàng hóa, dịch vụNhận cổ tứcGóp vốn",31.761.878.70410.930.909.347-,26.393.506.75110.484.602.99022.124.000.000,,,,2.6393506751104847e+32
Công ty Cổ phần Đầu tư và Xây dựng ICV Việt Nam,Bên liên quan > Công ty Cổ phần Đầu tư và Xây dựng ICV Việt Nam,Công ty Cổ phần Đầu tư và Xây dựng ICV Việt Nam,"Công ty con của Công ty mẹ, Công ty có liên quan của Thành viên HĐQT Trần Chủng, Thành viên HĐQT Nguyễn Quang Huy, Phó TGD Nguyễn Vănmath","Bán hàng hóa, dịch vụMua hàng hóa, dịch vụ",86.437.510.11475.774.596.984,599.572.39289.003.826.675,,,8.643751011475774e+21,5.995723928900383e+19
Công ty Cổ phần Đầu tư BOT Đèo Cả Khánh Hòa,Bên liên quan > Công ty Cổ phần Đầu tư BOT Đèo Cả Khánh Hòa,Công ty Cổ phần Đầu tư BOT Đèo Cả Khánh Hòa,"Công ty liên kết, công ty có liên quan của Phó Chủ tịch HĐQT Nguyễn Hữu Hùng, TGD kiểm người đại diện theo pháp luật Ngọ Trường Nam, Trường Ban Kiểm soát Nguyễn Minh Giang, Kiểm soát viên Phan Thị Mai","Bán hàng hóa, dịch vụNhận cổ tức",2.599.989.8148.000.000.000,2.295.537.037-,,,2.5999898148e+19,
