row_label_raw,row_label_full,col_0,01.01.2025VND,Số phải nộp trong nămVND,Số đã thực nộp trong nămVND,31.12.2025VND,numeric__01.01.2025VND,numeric__Số phải nộp trong nămVND,numeric__Số đã thực nộp trong nămVND,numeric__31.12.2025VND
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,49.315.412.532,67.592.522.294,49.348.516.110,67.559.418.716,49315412532.0,67592522294.0,49348516110.0,67559418716.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,23.806.184.864,31.425.212.393,32.504.526.348,22.726.870.909,23806184864.0,31425212393.0,32504526348.0,22726870909.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,85.587.776,1.610.839.703,1.306.050.821,390.376.658,85587776.0,1610839703.0,1306050821.0,390376658.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,-,10.978.500,10.978.500,-,,10978500.0,10978500.0,
Thuế khác,Thuế khác,Thuế khác,-,109.243.859,109.243.859,-,,109243859.0,109243859.0,
Cộng,Cộng,Cộng,73.207.185.172,100.748.796.749,83.279.315.638,90.676.666.283,73207185172.0,100748796749.0,83279315638.0,90676666283.0
