row_label_raw,row_label_full,31.12.2025,Vận hành các trạm thu phí VND,Hoạt động xây lắp VND,"Duy tu bảo dưỡng hầm, đường VND",Dịch vụ trung chuyển VND,Hoạt động khác VND,Tổng cộng VND,numeric__Vận hành các trạm thu phí VND,numeric__Hoạt động xây lắp VND,"numeric__Duy tu bảo dưỡng hầm, đường VND",numeric__Dịch vụ trung chuyển VND,numeric__Hoạt động khác VND,numeric__Tổng cộng VND
Tài sản bộ phận Tài sản không phân bổ,Tài sản bộ phận Tài sản không phân bổ,Tài sản bộ phận Tài sản không phân bổ,770.815.741,1.151.214.530.721,494.019.332.389,7.236.167.713,97.450.765.345,1.750.691.611.909,770815741.0,1151214530721.0,494019332389.0,7236167713.0,97450765345.0,1750691611909.0
Tài sản bộ phận Tài sản không phân bổ,Tài sản bộ phận Tài sản không phân bổ,Tài sản bộ phận Tài sản không phân bổ,770.815.741,1.151.214.530.721,494.019.332.389,7.236.167.713,97.450.765.345,5.812.030.668.911,770815741.0,1151214530721.0,494019332389.0,7236167713.0,97450765345.0,5812030668911.0
Tổng tài sản,Tổng tài sản,Tổng tài sản,770.815.741,1.151.214.530.721,494.019.332.389,7.236.167.713,97.450.765.345,7.562.722.280.820,770815741.0,1151214530721.0,494019332389.0,7236167713.0,97450765345.0,7562722280820.0
Nợ phải trả bộ phận Nợ phải trả không phân bổ,Nợ phải trả bộ phận Nợ phải trả không phân bổ,Nợ phải trả bộ phận Nợ phải trả không phân bổ,-,433.222.983.495,18.314.235.086,-,50.600.689.330,502.137.907.911,,433222983495.0,18314235086.0,,50600689330.0,502137907911.0
Nợ phải trả bộ phận Nợ phải trả không phân bổ,Nợ phải trả bộ phận Nợ phải trả không phân bổ,Nợ phải trả bộ phận Nợ phải trả không phân bổ,-,433.222.983.495,18.314.235.086,-,50.600.689.330,1.629.080.497.704,,433222983495.0,18314235086.0,,50600689330.0,1629080497704.0
Tổng nợ phải trả,Tổng nợ phải trả,Tổng nợ phải trả,-,433.222.983.495,18.314.235.086,-,50.600.689.330,2.131.218.405.615,,433222983495.0,18314235086.0,,50600689330.0,2131218405615.0
