row_label_raw,row_label_full,col_0,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,2025VND,2024VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",910.896.229.267,619.358.925.387,910896229267.0,619358925387.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,491.869.468.091,670.985.781.706,491869468091.0,670985781706.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,256.674.331.770,48.718.417.346,256674331770.0,48718417346.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,25.101.816.934,20.818.512.149,25101816934.0,20818512149.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,94.662.548.228,143.141.661.980,94662548228.0,143141661980.0
Cộng,Cộng,Cộng,1.779.204.394.290,1.503.023.298.568,1779204394290.0,1503023298568.0
