row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,31.12.2025VND,01.01.2025VND,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__31.12.2025VND,numeric__01.01.2025VND
PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo),PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo),PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo),PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo),PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo),PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo),PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo),,,,
Công ty Cổ phần Quản lý và Khai thác đường Cao tốc Đèo Cả,PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo) > Công ty Cổ phần Quản lý và Khai thác đường Cao tốc Đèo Cả,Công ty Cổ phần Quản lý và Khai thác đường Cao tốc Đèo Cả,Công ty có liên quan của PTGĐ Lê Châu Thắng; Thành viên HĐQT Nguyễn Quang Huy; Phó TGD Trần Văn Chí; Phó TGD Nguyễn Quỳnh Mai; Phó TGD Nguyễn Văn float; Phụ trách quản trị kiểm Thư ký công ty Trần Tấn Huy.,Thuê xeCộng,730.978.138730.978.138,2.935.663.3012.935.663.301,,,7.309781387309782e+17,2.9356633012935664e+19
Công ty Cổ phần BOT Trung Lương - Mỹ Thuận,PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo) > Công ty Cổ phần BOT Trung Lương - Mỹ Thuận,Công ty Cổ phần BOT Trung Lương - Mỹ Thuận,"Công ty có liên quan của Chủ tịch HĐQT Hồ Minh Hoàng, Phó Chủ tịch HĐQT Nguyễn Tấn Đông, Thành viên HĐQT Võ Thụy Linh","Thuê xeDuy tu bảo dưỡng hàm, đườngCộng",388.363.63515.248.299.64715.636.663.282,388.363.63513.158.482.56213.546.846.197,,,3.88363635152483e+30,3.8836363513158483e+30
Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo,PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo) > Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo,Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo,"Công ty liên kết, Công ty có liên quan của Phó Chủ tịch HĐQT Nguyễn Tấn Đông","Thi công xây lắpDuy tu bảo dưỡng hàm, đườngThuê xeCộng",127.567.935.78423.069.617.770337.500.000150.975.053.554,144.798.132.784-144.798.132.784,,,1.275679357842307e+43,
