row_label_raw,row_label_full,col_0,31.12.2025 > Giá trị VND,31.12.2025 > Dự phòng VND,01.01.2025 > Giá trị VND,01.01.2025 > Dự phòng VND,31.12.2025 > VND,01.01.2025 > VND,numeric__31.12.2025 > Giá trị VND,numeric__31.12.2025 > Dự phòng VND,numeric__01.01.2025 > Giá trị VND,numeric__01.01.2025 > Dự phòng VND,numeric__31.12.2025 > VND,numeric__01.01.2025 > VND
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,325.504.326.169,-,208.778.760.864,-,325.504.326.169,208.778.760.864,325504326169.0,,208778760864.0,,325504326169.0,208778760864.0
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,610.728.348.635,-,237.371.261.201,-,610.728.348.635,237.371.261.201,610728348635.0,,237371261201.0,,610728348635.0,237371261201.0
Vay và nợ,Vay và nợ,Vay và nợ,490.907.408.266,-,242.557.844.002,-,490.907.408.266,242.557.844.002,490907408266.0,,242557844002.0,,490907408266.0,242557844002.0
Phải trả người lao động,Phải trả người lao động,Phải trả người lao động,25.680.247.610,-,22.384.273.646,-,25.680.247.610,22.384.273.646,25680247610.0,,22384273646.0,,25680247610.0,22384273646.0
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,507.799.875.555,-,516.083.793.585,-,507.799.875.555,516.083.793.585,507799875555.0,,516083793585.0,,507799875555.0,516083793585.0
Cộng,Cộng,Cộng,1.960.620.206.235,-,1.227.175.933.298,-,1.960.620.206.235,1.227.175.933.298,1960620206235.0,,1227175933298.0,,1960620206235.0,1227175933298.0
