row_label_raw,row_label_full,col_0,Năm 2023VND,Năm 2022VND,numeric__Năm 2023VND,numeric__Năm 2022VND
Lãi từ chuyển nhượng cổ phần,Lãi từ chuyển nhượng cổ phần,Lãi từ chuyển nhượng cổ phần,214.317.746.459,109.250.000.000,214317746459.0,109250000000.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",7.812.990.301,79.301.007.285,7812990301.0,79301007285.0
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,1.719.041.712,17.892.327.888,1719041712.0,17892327888.0
Doanh thu tài chính khác,Doanh thu tài chính khác,Doanh thu tài chính khác,-,25.600.000.000,,25600000000.0
Tổng,Tổng,Tổng,223.849.778.472,232.043.335.173,223849778472.0,232043335173.0
Trong đó: doanh thu với các bên liên quanChi tiết trình bày tại Thuyết minh số 7.1,Trong đó: doanh thu với các bên liên quanChi tiết trình bày tại Thuyết minh số 7.1,Trong đó: doanh thu với các bên liên quanChi tiết trình bày tại Thuyết minh số 7.1,7.812.990.301,79.301.007.285,7812990301.0,79301007285.0
Công ty CP Đầu tư và kinh doanh Bất động sảnHải Phát,Công ty CP Đầu tư và kinh doanh Bất động sảnHải Phát,Công ty CP Đầu tư và kinh doanh Bất động sảnHải Phát,-,79.301.007.285,,79301007285.0
Công ty TNHH MTV Đầu tư và Phát triểnĐịa Óc Ruby,Công ty TNHH MTV Đầu tư và Phát triểnĐịa Óc Ruby,Công ty TNHH MTV Đầu tư và Phát triểnĐịa Óc Ruby,3.124.051.139,-,3124051139.0,
Công ty TNHH Một thành viên Đầu tư Sapphire,Công ty TNHH Một thành viên Đầu tư Sapphire,Công ty TNHH Một thành viên Đầu tư Sapphire,521.537.783,-,521537783.0,
Công ty TNHH Một thành viên Đầu tư và phát triểnTOPAZ PM Việt Nam,Công ty TNHH Một thành viên Đầu tư và phát triểnTOPAZ PM Việt Nam,Công ty TNHH Một thành viên Đầu tư và phát triểnTOPAZ PM Việt Nam,4.167.401.379,-,4167401379.0,
