row_label_raw,row_label_full,col_0,Năm 2023VND,Năm 2022VND,numeric__Năm 2023VND,numeric__Năm 2022VND
Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,104.531.537.073,45.278.289.282,104531537073.0,45278289282.0
Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,120.155.672.920,230.388.725.468,120155672920.0,230388725468.0
Chi phí phát triển đất và xây dựng không được trừ,Chi phí phát triển đất và xây dựng không được trừ,Chi phí phát triển đất và xây dựng không được trừ,31.248.283.973,22.486.950.256,31248283973.0,22486950256.0
Chi phí lãi vay không được trừ,Chi phí lãi vay không được trừ,Chi phí lãi vay không được trừ,80.563.983.316,206.423.548.847,80563983316.0,206423548847.0
Các khoản chi phí không được trừ khác,Các khoản chi phí không được trừ khác,Các khoản chi phí không được trừ khác,8.343.405.631,1.478.226.365,8343405631.0,1478226365.0
Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,7.812.990.301,79.301.007.285,7812990301.0,79301007285.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",7.812.990.301,79.301.007.285,7812990301.0,79301007285.0
Lợi nhuận kế toán tính thuế thu nhập doanh nghiệp,Lợi nhuận kế toán tính thuế thu nhập doanh nghiệp,Lợi nhuận kế toán tính thuế thu nhập doanh nghiệp,216.874.219.692,196.366.007.465,216874219692.0,196366007465.0
Thuế suất thuế thu nhập doanh nghiệp,Thuế suất thuế thu nhập doanh nghiệp,Thuế suất thuế thu nhập doanh nghiệp,20%,20%,0.2,0.2
Thuế thu nhập doanh nghiệp hiện hành,Thuế thu nhập doanh nghiệp hiện hành,Thuế thu nhập doanh nghiệp hiện hành,43.374.843.938,39.273.201.493,43374843938.0,39273201493.0
Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,43.374.843.938,39.273.201.493,43374843938.0,39273201493.0
