row_label_raw,row_label_full,Ông Đỗ Quý Hải,Chủ tịch,numeric__Chủ tịch
Ông Nguyễn Văn Phương,Ông Nguyễn Văn Phương,Ông Nguyễn Văn Phương,Thành viên,
Ông Nguyễn Văn Dũng,Ông Nguyễn Văn Dũng,Ông Nguyễn Văn Dũng,Thành viên (Bổ nhiệm ngày 21/10/2023),
Ông Lã Quốc Đạt,Ông Lã Quốc Đạt,Ông Lã Quốc Đạt,Thành viên độc lập (Bổ nhiệm ngày 21/10/2023),
Ông Vũ Hồng Sơn,Ông Vũ Hồng Sơn,Ông Vũ Hồng Sơn,Thành viên (Bổ nhiệm ngày 21/10/2023),
Ông Phạm Minh Tuấn,Ông Phạm Minh Tuấn,Ông Phạm Minh Tuấn,Phó Chủ tịch (Miễn nhiệm ngày 21/10/2023),
Ông Lê Việt Dũng,Ông Lê Việt Dũng,Ông Lê Việt Dũng,Thành viên (Miễn nhiệm ngày 21/10/2023),
Ông Trần Vũ Thái Hòa,Ông Trần Vũ Thái Hòa,Ông Trần Vũ Thái Hòa,Thành viên độc lập (Miễn nhiệm ngày 21/10/2023),
Ông Đỗ Danh Trí,Ông Đỗ Danh Trí,Ông Đỗ Danh Trí,Thành viên độc lập (Miễn nhiệm ngày 21/10/2023),
