row_label_raw,row_label_full,col_0,Năm 2024VND,Năm 2023VND,numeric__Năm 2024VND,numeric__Năm 2023VND
Lãi chuyển nhượng khoản đầu tư,Lãi chuyển nhượng khoản đầu tư,Lãi chuyển nhượng khoản đầu tư,5.842.387.500,-,5842387500.0,
- Công ty CP Tập đoàn Alpha Seven,- Công ty CP Tập đoàn Alpha Seven,- Công ty CP Tập đoàn Alpha Seven,5.842.387.500,-,5842387500.0,
"Mua hàng, dịch vụ","Mua hàng, dịch vụ","Mua hàng, dịch vụ",54.545.456,220.423.662,54545456.0,220423662.0
- Công ty CP Tập đoàn Alpha Seven,- Công ty CP Tập đoàn Alpha Seven,- Công ty CP Tập đoàn Alpha Seven,54.545.456,220.423.662,54545456.0,220423662.0
"Cho vay, mượn tiền","Cho vay, mượn tiền","Cho vay, mượn tiền",254.594.850.000,1.406.000.000,254594850000.0,1406000000.0
- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,254.594.850.000,1.406.000.000,254594850000.0,1406000000.0
"Thu hồi tiền cho vay, mượn","Thu hồi tiền cho vay, mượn","Thu hồi tiền cho vay, mượn",111.574.430.180,1.406.000.000,111574430180.0,1406000000.0
- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,111.574.430.180,1.406.000.000,111574430180.0,1406000000.0
Lãi cho vay,Lãi cho vay,Lãi cho vay,15.388.309.258,-,15388309258.0,
- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,15.388.309.258,-,15388309258.0,
Thu hồi lãi cho vay,Thu hồi lãi cho vay,Thu hồi lãi cho vay,161.075.205,2.594.007.623,161075205.0,2594007623.0
- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,161.075.205,2.594.007.623,161075205.0,2594007623.0
Cổ tức Công ty được chia,Cổ tức Công ty được chia,Cổ tức Công ty được chia,21.405.036.000,21.405.036.000,21405036000.0,21405036000.0
- Công ty CP BOT và BT Đức Long Đắk Nông,- Công ty CP BOT và BT Đức Long Đắk Nông,- Công ty CP BOT và BT Đức Long Đắk Nông,21.180.000.000,21.180.000.000,21180000000.0,21180000000.0
- Công ty CP Tư vấn Xây dựng Giao thông Gia Lai,- Công ty CP Tư vấn Xây dựng Giao thông Gia Lai,- Công ty CP Tư vấn Xây dựng Giao thông Gia Lai,225.036.000,225.036.000,225036000.0,225036000.0
Thu tiền cổ tức,Thu tiền cổ tức,Thu tiền cổ tức,925.036.000,84.945.036.000,925036000.0,84945036000.0
- Công ty CP Tư vấn Xây dựng Giao thông Gia Lai,- Công ty CP Tư vấn Xây dựng Giao thông Gia Lai,- Công ty CP Tư vấn Xây dựng Giao thông Gia Lai,225.036.000,225.036.000,225036000.0,225036000.0
- Công ty CP BOT và BT Đức Long Đắk Nông,- Công ty CP BOT và BT Đức Long Đắk Nông,- Công ty CP BOT và BT Đức Long Đắk Nông,700.000.000,84.720.000.000,700000000.0,84720000000.0
"Công ty đi vay, mượn","Công ty đi vay, mượn","Công ty đi vay, mượn",20.145.122.305,56.587.034.377,20145122305.0,56587034377.0
- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,-,25.390.034.377,,25390034377.0
- Công ty CP Đầu tư và Phát triển Điện năng Đức Long Gia Lai,- Công ty CP Đầu tư và Phát triển Điện năng Đức Long Gia Lai,- Công ty CP Đầu tư và Phát triển Điện năng Đức Long Gia Lai,20.000.000.000,-,20000000000.0,
- Ông Bùi Pháp,- Ông Bùi Pháp,- Ông Bùi Pháp,-,30.997.000.000,,30997000000.0
- Ông Võ Mộng Hùng,- Ông Võ Mộng Hùng,- Ông Võ Mộng Hùng,145.122.305,200.000.000,145122305.0,200000000.0
"Công ty trả tiền vay, mượn","Công ty trả tiền vay, mượn","Công ty trả tiền vay, mượn",25.535.156.682,31.197.000.000,25535156682.0,31197000000.0
- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,- Công ty CP Đầu tư Xây dựng Đức Long Gia Lai,25.390.034.377,-,25390034377.0,
- Ông Bùi Pháp,- Ông Bùi Pháp,- Ông Bùi Pháp,-,30.997.000.000,,30997000000.0
- Ông Võ Mộng Hùng,- Ông Võ Mộng Hùng,- Ông Võ Mộng Hùng,145.122.305,200.000.000,145122305.0,200000000.0
Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,2.117.559.991,1.947.395.256,2117559991.0,1947395256.0
- Công ty CP BOT và BT Đức Long Gia Lai,- Công ty CP BOT và BT Đức Long Gia Lai,- Công ty CP BOT và BT Đức Long Gia Lai,1.382.096.328,1.920.961.796,1382096328.0,1920961796.0
