row_label_raw,row_label_full,31/12/2024 > Giá trị VND,31/12/2024 > Dự phòng VND,01/01/2024 > Giá trị VND,01/01/2024 > Dự phòng VND,numeric__31/12/2024 > Dự phòng VND,numeric__01/01/2024 > Giá trị VND,numeric__01/01/2024 > Dự phòng VND
100.000.000,100.000.000,100.000.000,(100.000.000),100.000.000,(100.000.000),-100000000.0,100000000.0,-100000000.0
23.909.089,23.909.089,23.909.089,-,82.818.181,-,,82818181.0,
15.204.370.000,15.204.370.000,15.204.370.000,(15.204.370.000),15.204.370.000,(15.204.370.000),-15204370000.0,15204370000.0,-15204370000.0
7.603.234.071,7.603.234.071,7.603.234.071,(7.603.234.071),7.603.234.071,(7.603.234.071),-7603234071.0,7603234071.0,-7603234071.0
25.574.274.092,25.574.274.092,25.574.274.092,(22.876.351.075),25.537.343.909,(25.056.351.075),-22876351075.0,25537343909.0,-25056351075.0
48.505.787.252,48.505.787.252,48.505.787.252,(45.783.955.146),48.527.766.161,(47.963.955.146),-45783955146.0,48527766161.0,-47963955146.0
123.909.089,123.909.089,123.909.089,,182.818.181,,,182818181.0,
