row_label_raw,row_label_full,Khoản mục,Quyền sử dụng đất VND,"Bản quyền, phần mềm VND",Tổng cộng VND,numeric__Quyền sử dụng đất VND,"numeric__Bản quyền, phần mềm VND",numeric__Tổng cộng VND
NGUYÊN GIÁ,NGUYÊN GIÁ,NGUYÊN GIÁ,NGUYÊN GIÁ,NGUYÊN GIÁ,NGUYÊN GIÁ,,,
01/01/2024,NGUYÊN GIÁ > 01/01/2024,01/01/2024,81.652.795,317.684.000,399.336.795,81652795.0,317684000.0,399336795.0
31/12/2024,NGUYÊN GIÁ > 31/12/2024,31/12/2024,81.652.795,317.684.000,399.336.795,81652795.0,317684000.0,399336795.0
GIÁ TRỊ HAO MÒN LỦY KẾ,GIÁ TRỊ HAO MÒN LỦY KẾ,GIÁ TRỊ HAO MÒN LỦY KẾ,GIÁ TRỊ HAO MÒN LỦY KẾ,GIÁ TRỊ HAO MÒN LỦY KẾ,GIÁ TRỊ HAO MÒN LỦY KẾ,,,
01/01/2024,GIÁ TRỊ HAO MÒN LỦY KẾ > 01/01/2024,01/01/2024,81.652.795,317.684.000,399.336.795,81652795.0,317684000.0,399336795.0
31/12/2024,GIÁ TRỊ HAO MÒN LỦY KẾ > 31/12/2024,31/12/2024,81.652.795,317.684.000,399.336.795,81652795.0,317684000.0,399336795.0
GIÁ TRỊ CÒN LẠI,GIÁ TRỊ CÒN LẠI,GIÁ TRỊ CÒN LẠI,GIÁ TRỊ CÒN LẠI,GIÁ TRỊ CÒN LẠI,GIÁ TRỊ CÒN LẠI,,,
01/01/2024,01/01/2024,01/01/2024,-,-,-,,,
31/12/2024,31/12/2024,31/12/2024,-,-,-,,,
