row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2025,Năm 2024,numeric__Mối quan hệ,numeric__Năm 2025,numeric__Năm 2024
,,,Mối quan hệ,VND,VND,,,
- Ông Trần Công Kha,- Ông Trần Công Kha,- Ông Trần Công Kha,Chủ tịch HĐQT,1.746.183.108,1.261.045.490,,1746183108.0,1261045490.0
- Ông Lê Thanh Hưng,- Ông Lê Thanh Hưng,- Ông Lê Thanh Hưng,Thành viên HĐQT Tổng Giám đốc,1.546.730.815,1.266.016.449,,1546730815.0,1266016449.0
- Ông Đỗ Hữu Phước,- Ông Đỗ Hữu Phước,- Ông Đỗ Hữu Phước,Thành viên HĐQT Phó Tổng Giám đốc,1.421.891.959,1.120.929.325,,1421891959.0,1120929325.0
- Ông Hà Văn Khương,- Ông Hà Văn Khương,- Ông Hà Văn Khương,Thành viên HĐQT,1.421.891.959,1.120.929.325,,1421891959.0,1120929325.0
- Ông Nguyễn Hay,- Ông Nguyễn Hay,- Ông Nguyễn Hay,Thành viên HĐQT,142.189.196,168.139.399,,142189196.0,168139399.0
- Ông Nguyễn Đông Phong,- Ông Nguyễn Đông Phong,- Ông Nguyễn Đông Phong,Thành viên HĐQT,142.189.196,91.075.508,,142189196.0,91075508.0
- Bà Huỳnh Thị Cẩm Hồng,- Bà Huỳnh Thị Cẩm Hồng,- Bà Huỳnh Thị Cẩm Hồng,Thành viên HĐQT (Bổ nhiệm ngày 05/11/2025),23.698.199,-,,23698199.0,
- Ông Trần Ngọc Thuận,- Ông Trần Ngọc Thuận,- Ông Trần Ngọc Thuận,Thành viên HĐQT (Từ nhiệm từ ngày 28/06/2024 Miễn nhiệm ngày 17/06/2025),-,551.123.585,,,551123585.0
- Ông Huỳnh Văn Bảo,- Ông Huỳnh Văn Bảo,- Ông Huỳnh Văn Bảo,Thành viên HĐQT (Miễn nhiệm từ ngày 29/03/2024),-,280.232.331,,,280232331.0
- Ông Phạm Văn Thành,- Ông Phạm Văn Thành,- Ông Phạm Văn Thành,Thành viên HĐQT (Miễn nhiệm từ ngày 29/03/2024),-,280.232.331,,,280232331.0
- Ông Phan Mạnh Hùng,- Ông Phan Mạnh Hùng,- Ông Phan Mạnh Hùng,Thành viên HĐQT (Miễn nhiệm từ ngày 29/03/2024),-,42.034.850,,,42034850.0
- Ông Trương Minh Trung,- Ông Trương Minh Trung,- Ông Trương Minh Trung,Phó Tổng Giám đốc Thành viên HĐQT (Bổ nhiệm từ ngày 05/11/2025),1.303.400.963,1.120.929.325,,1303400963.0,1120929325.0
- Ông Trần Thanh Phụng,- Ông Trần Thanh Phụng,- Ông Trần Thanh Phụng,Phó Tổng Giám đốc,1.279.702.763,1.120.929.325,,1279702763.0,1120929325.0
- Ông Phạm Hải Dương,- Ông Phạm Hải Dương,- Ông Phạm Hải Dương,Phó Tổng Giám đốc,1.279.702.763,1.120.929.325,,1279702763.0,1120929325.0
- Ông Trần Như Hùng,- Ông Trần Như Hùng,- Ông Trần Như Hùng,Phó Tổng Giám đốc (Bổ nhiệm ngày 05/11/2025),213.283.794,-,,213283794.0,
