row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2025 > VND,01/01/2025 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2025 > VND,numeric__01/01/2025 > VND
100,100,100,A. TÀI SẢN NGÁN HẠN,,6.618.454.296.869,6.347.339.551.921,,,6618454296869.0,6347339551921.0
110,110,110,I. Tiền và các khoản tương đương tiền,3,1.303.766.080.564,605.210.723.572,,3.0,1303766080564.0,605210723572.0
111,111,111,1. Tiền,,157.666.080.564,284.731.819.462,,,157666080564.0,284731819462.0
112,112,112,2. Các khoản tương đương tiền,,1.146.100.000.000,320.478.904.110,,,1146100000000.0,320478904110.0
120,120,120,II. Các khoản đầu tư tài chính ngắn hạn,4,3.866.511.792.757,3.641.300.110.695,,4.0,3866511792757.0,3641300110695.0
121,121,121,1. Chứng khoán kinh doanh,,1.163.634.161,1.163.634.161,,,1163634161.0,1163634161.0
122,122,122,2. Dự phòng giảm giá chứng khoán kinh doanh,,(68.237.000),(68.237.000),,,-68237000.0,-68237000.0
123,123,123,3. Đầu tư nắm giữ đến ngày đáo hạn,,3.865.416.395.596,3.640.204.713.534,,,3865416395596.0,3640204713534.0
130,130,130,III. Các khoản phải thu ngắn hạn,,981.308.656.665,1.211.608.185.768,,,981308656665.0,1211608185768.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,5,41.952.160.314,53.456.935.588,,5.0,41952160314.0,53456935588.0
132,132,132,2. Trà trước cho người bán ngắn hạn,6,55.415.167.982,13.669.770.978,,6.0,55415167982.0,13669770978.0
135,135,135,3. Phải thu về cho vay ngắn hạn,7,361.041.738.099,386.591.651.857,,7.0,361041738099.0,386591651857.0
136,136,136,4. Phải thu ngắn hạn khác,8,902.502.943.933,1.105.873.194.528,,8.0,902502943933.0,1105873194528.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(379.603.353.663),(347.983.367.183),,,-379603353663.0,-347983367183.0
140,140,140,IV. Hàng tồn kho,,287.062.969.619,712.428.040.701,,,287062969619.0,712428040701.0
141,141,141,1. Hàng tồn kho,10,287.062.969.619,712.428.040.701,,10.0,287062969619.0,712428040701.0
150,150,150,V. Tài sản ngắn hạn khác,,179.804.797.264,176.792.491.185,,,179804797264.0,176792491185.0
151,151,151,1. Chi phí trả trước ngắn hạn,,3.334.173.682,2.493.169.058,,,3334173682.0,2493169058.0
153,153,153,2. Thuế và các khoản khác phải thu Nhà nước,15,176.470.623.582,174.299.322.127,,15.0,176470623582.0,174299322127.0
