row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2025,Năm 2024,numeric__Mối quan hệ,numeric__Năm 2025,numeric__Năm 2024
,,,Mối quan hệ,VND,VND,,,
Doanh thu khác,Doanh thu khác,Doanh thu khác,,71.999.474.163,68.366.946.221,,71999474163.0,68366946221.0
- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,Công ty con,14.438.041.085,13.381.281.028,,14438041085.0,13381281028.0
- Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,Công ty con,8.680.302.649,8.254.085.756,,8680302649.0,8254085756.0
- Công ty TNHH MTV Cao su Dầu Tiếng,- Công ty TNHH MTV Cao su Dầu Tiếng,- Công ty TNHH MTV Cao su Dầu Tiếng,Công ty con,11.364.416.897,11.295.788.388,,11364416897.0,11295788388.0
- Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,Công ty con,6.140.864.893,5.410.661.166,,6140864893.0,5410661166.0
- Công ty TNHH MTV Cao su Phú Riềng,- Công ty TNHH MTV Cao su Phú Riềng,- Công ty TNHH MTV Cao su Phú Riềng,Công ty con,11.434.942.522,9.835.199.530,,11434942522.0,9835199530.0
- Công ty TNHH MTV Cao su Krong Buk,- Công ty TNHH MTV Cao su Krong Buk,- Công ty TNHH MTV Cao su Krong Buk,Công ty con,900.172.550,733.139.210,,900172550.0,733139210.0
- Công ty TNHH MTV Cao su Ea H'Leo,- Công ty TNHH MTV Cao su Ea H'Leo,- Công ty TNHH MTV Cao su Ea H'Leo,Công ty con,2.395.648.591,2.184.891.107,,2395648591.0,2184891107.0
- Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,Công ty con,3.383.267.378,3.807.246.325,,3383267378.0,3807246325.0
- Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,Công ty con,1.713.197.707,1.429.291.979,,1713197707.0,1429291979.0
- Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Kon Tum,Công ty con,3.403.449.125,3.872.010.598,,3403449125.0,3872010598.0
- Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,Công ty con,3.129.771.580,2.662.832.862,,3129771580.0,2662832862.0
- Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,Công ty con,2.651.288.794,2.972.352.194,,2651288794.0,2972352194.0
- Công ty TNHH MTV Cao su Quảng Trị,- Công ty TNHH MTV Cao su Quảng Trị,- Công ty TNHH MTV Cao su Quảng Trị,Công ty con,929.273.621,1.077.749.270,,929273621.0,1077749270.0
- Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,Công ty con,1.434.836.771,1.450.416.808,,1434836771.0,1450416808.0
Doanh thu bán hàng hóa và cung cấp dịch vụ,Doanh thu bán hàng hóa và cung cấp dịch vụ,Doanh thu bán hàng hóa và cung cấp dịch vụ,,180.705.689.434,135.180.068.098,,180705689434.0,135180068098.0
- Công ty Cổ phần Xuất khẩu Cao su VRG Nhật Bán,- Công ty Cổ phần Xuất khẩu Cao su VRG Nhật Bán,- Công ty Cổ phần Xuất khẩu Cao su VRG Nhật Bán,Công ty con,138.616.546.865,105.921.403.580,,138616546865.0,105921403580.0
