row_label_raw,row_label_full,col_0,Relation,Year 2025,Year 2024,numeric__Relation,numeric__Year 2025,numeric__Year 2024
,,,Relation,VND,VND,,,
- Mr. Pham Van Hoi Em,- Mr. Pham Van Hoi Em,- Mr. Pham Van Hoi Em,Deputy General Director (Appointed on 05/11/2025),"1,418,981,654","1,015,842,201",,,
- Mr. Pham Van Hoi Em,- Mr. Pham Van Hoi Em,- Mr. Pham Van Hoi Em,Head of BoS (Resigned on 05/11/2025),,,,,
- Mr. Huynh Kim Nhut,- Mr. Huynh Kim Nhut,- Mr. Huynh Kim Nhut,Deputy General Director (Resigned on 15/09/2025),"959,777,073","1,120,929,325",,,
- Mr. Le Dinh Buu Tri,- Mr. Le Dinh Buu Tri,- Mr. Le Dinh Buu Tri,Deputy General Director (Resigned on 15/09/2025),"959,777,073","1,120,929,325",,,
- Mr. Nguyen Van Cuong,- Mr. Nguyen Van Cuong,- Mr. Nguyen Van Cuong,Full-time Supervisor (Appointed on 05/11/2025),"236,981,993",-,,,
- Mr. Do Khac Thang,- Mr. Do Khac Thang,- Mr. Do Khac Thang,Head of BoS (Resigned on 17/06/2024),-,"465,594,342",,,
- Mr. Nguyen Minh Duc,- Mr. Nguyen Minh Duc,- Mr. Nguyen Minh Duc,Member of BoS,"142,189,196","152,376,330",,,
- Mr. Vo Van Tuan,- Mr. Vo Van Tuan,- Mr. Vo Van Tuan,Member of BoS,"142,189,196","152,376,330",,,
