row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2025,Năm 2024,numeric__Mối quan hệ,numeric__Năm 2025,numeric__Năm 2024
,,,Mối quan hệ,VND,VND,,,
"Mua hàng hóa, dịch vụ (tiếp theo)","Mua hàng hóa, dịch vụ (tiếp theo)","Mua hàng hóa, dịch vụ (tiếp theo)","Mua hàng hóa, dịch vụ (tiếp theo)","Mua hàng hóa, dịch vụ (tiếp theo)","Mua hàng hóa, dịch vụ (tiếp theo)",,,
"- Hoang Anh Mang Yang K.Aphivath Caoutchouc Co., Ltd","Mua hàng hóa, dịch vụ (tiếp theo) > - Hoang Anh Mang Yang K.Aphivath Caoutchouc Co., Ltd","- Hoang Anh Mang Yang K.Aphivath Caoutchouc Co., Ltd",Thành viên trong Tập đoàn,223.233.937.536,219.190.208.941,,223233937536.0,219190208941.0
"- Dong Phu Kratie Aphivath Caoutchouc Co., Ltd","Mua hàng hóa, dịch vụ (tiếp theo) > - Dong Phu Kratie Aphivath Caoutchouc Co., Ltd","- Dong Phu Kratie Aphivath Caoutchouc Co., Ltd",Thành viên trong Tập đoàn,-,36.701.007.840,,,36701007840.0
"- Krongbuk Ratanakiri Aphivath Caoutchouc Co., Ltd","Mua hàng hóa, dịch vụ (tiếp theo) > - Krongbuk Ratanakiri Aphivath Caoutchouc Co., Ltd","- Krongbuk Ratanakiri Aphivath Caoutchouc Co., Ltd",Thành viên trong Tập đoàn,27.722.116.800,80.068.965.585,,27722116800.0,80068965585.0
"- Tan Bien - Kampong Thom Aphivath Caoutchouc Co., Ltd","Mua hàng hóa, dịch vụ (tiếp theo) > - Tan Bien - Kampong Thom Aphivath Caoutchouc Co., Ltd","- Tan Bien - Kampong Thom Aphivath Caoutchouc Co., Ltd",Thành viên trong Tập đoàn,15.672.220.200,50.656.667.460,,15672220200.0,50656667460.0
"- Tay Ninh Siemreap Aphivath Caoutchouc Co., Ltd","Mua hàng hóa, dịch vụ (tiếp theo) > - Tay Ninh Siemreap Aphivath Caoutchouc Co., Ltd","- Tay Ninh Siemreap Aphivath Caoutchouc Co., Ltd",Thành viên trong Tập đoàn,35.108.782.646,46.311.753.600,,35108782646.0,46311753600.0
- Tạp chí Cao su Việt Nam,"Mua hàng hóa, dịch vụ (tiếp theo) > - Tạp chí Cao su Việt Nam",- Tạp chí Cao su Việt Nam,Công ty con,119.000.000,2.583.616.010,,119000000.0,2583616010.0
- Viện Nghiên cứu Cao su Việt Nam,"Mua hàng hóa, dịch vụ (tiếp theo) > - Viện Nghiên cứu Cao su Việt Nam",- Viện Nghiên cứu Cao su Việt Nam,Công ty con,13.226.202.500,14.176.960.000,,13226202500.0,14176960000.0
- Công ty Cổ phần Cơ khí Cao su,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty Cổ phần Cơ khí Cao su",- Công ty Cổ phần Cơ khí Cao su,Công ty con,14.256.000,-,,14256000.0,
- Công ty Cổ phần Thủy diện Geruco Sông Côn,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty Cổ phần Thủy diện Geruco Sông Côn",- Công ty Cổ phần Thủy diện Geruco Sông Côn,Công ty con,779.465.610,-,,779465610.0,
Thu hồi tạm ứng vốn đầu tư xây dựng cơ bản,"Mua hàng hóa, dịch vụ (tiếp theo) > Thu hồi tạm ứng vốn đầu tư xây dựng cơ bản",Thu hồi tạm ứng vốn đầu tư xây dựng cơ bản,,61.452.636.331,42.778.655.117,,61452636331.0,42778655117.0
- Công ty TNHH MTV Cao su Ea H'Leo,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty TNHH MTV Cao su Ea H'Leo",- Công ty TNHH MTV Cao su Ea H'Leo,Công ty con,2.120.416.536,14.879.583.464,,2120416536.0,14879583464.0
- Công ty TNHH MTV Cao su Quảng Nam,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty TNHH MTV Cao su Quảng Nam",- Công ty TNHH MTV Cao su Quảng Nam,Công ty con,3.694.272.918,1.331.978.688,,3694272918.0,1331978688.0
- Công ty TNHH MTV Cao su Hà Tĩnh,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty TNHH MTV Cao su Hà Tĩnh",- Công ty TNHH MTV Cao su Hà Tĩnh,Công ty con,5.465.562.094,11.021.953.447,,5465562094.0,11021953447.0
- Công ty TNHH MTV Cao su Thanh Hóa,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty TNHH MTV Cao su Thanh Hóa",- Công ty TNHH MTV Cao su Thanh Hóa,Công ty con,14.572.885.058,-,,14572885058.0,
- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh",- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,Công ty con,13.665.757.455,10.476.985.176,,13665757455.0,10476985176.0
- Công ty TNHH MTV Cao su Nam Giang - Quảng Nam,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty TNHH MTV Cao su Nam Giang - Quảng Nam",- Công ty TNHH MTV Cao su Nam Giang - Quảng Nam,Công ty con,21.933.742.270,5.068.154.342,,21933742270.0,5068154342.0
