row_label_raw,row_label_full,col_0,Year 2025,Year 2024,numeric__Year 2025,numeric__Year 2024
,,,VND,VND,,
Revenue from sales of goods,Revenue from sales of goods,Revenue from sales of goods,"3,316,744,893,529","2,849,772,328,118",,
Revenue from rendering of services,Revenue from rendering of services,Revenue from rendering of services,"27,777,794,772","21,032,161,657",,
Other revenue,Other revenue,Other revenue,"71,999,474,163","68,366,946,221",,
,,,"3,416,522,162,464","2,939,171,435,996",,
In which: Revenue from related parties,In which: Revenue from related parties,In which: Revenue from related parties,"252,705,163,597","203,547,014,319",,
