row_label_raw,row_label_full,col_0,Year 2025,Year 2024,numeric__Year 2025,numeric__Year 2024
,,,VND,VND,,
Raw materials,Raw materials,Raw materials,"4,365,623,703","4,997,305,280",,
Labour expenses,Labour expenses,Labour expenses,"132,087,185,879","118,005,407,759",,
Depreciation expenses,Depreciation expenses,Depreciation expenses,"4,533,078,221","8,875,035,019",,
"Tax, charge, fees","Tax, charge, fees","Tax, charge, fees","524,737,807","4,463,674,599",,
Provision expenses,Provision expenses,Provision expenses,"24,925,544,759","31,422,475,714",,
Expenses of outsourcing services,Expenses of outsourcing services,Expenses of outsourcing services,"27,001,436,934","25,207,317,464",,
Other expenses in cash,Other expenses in cash,Other expenses in cash,"83,481,649,294","53,224,592,322",,
,,,"276,919,256,597","246,195,808,157",,
