row_label_raw,row_label_full,col_0,Mối quan hệ,31/12/2025,01/01/2025,numeric__Mối quan hệ,numeric__31/12/2025,numeric__01/01/2025
,,,Mối quan hệ,VND,VND,,,
Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo),Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo),Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo),Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo),Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo),Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo),,,
- Công ty TNHH MTV Cao su Quảng Trị,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty TNHH MTV Cao su Quảng Trị,- Công ty TNHH MTV Cao su Quảng Trị,Công ty con,131.471.502.915,131.471.502.915,,131471502915.0,131471502915.0
- Công ty TNHH MTV Cao su Hà Tĩnh,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty TNHH MTV Cao su Hà Tĩnh,- Công ty TNHH MTV Cao su Hà Tĩnh,Công ty con,111.892.425.649,117.357.987.743,,111892425649.0,117357987743.0
- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,Công ty con,98.170.100.738,111.835.858.193,,98170100738.0,111835858193.0
- Công ty TNHH MTV Cao su Chư Prông,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,Công ty con,101.435.911.551,101.435.911.551,,101435911551.0,101435911551.0
- Công ty TNHH MTV Cao su Thanh Hóa,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty TNHH MTV Cao su Thanh Hóa,- Công ty TNHH MTV Cao su Thanh Hóa,Công ty con,69.718.406.102,84.291.291.160,,69718406102.0,84291291160.0
- Công ty TNHH MTV Cao su Mang Yang,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,Công ty con,50.469.466.667,50.469.466.667,,50469466667.0,50469466667.0
- Công ty TNHH MTV Cao su Krông Buk,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,Công ty con,26.200.000.000,26.200.000.000,,26200000000.0,26200000000.0
- Công ty TNHH MTV Cao su Ea H'Leo,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty TNHH MTV Cao su Ea H'Leo,- Công ty TNHH MTV Cao su Ea H'Leo,Công ty con,-,2.120.416.536,,,2120416536.0
- Trung tâm Y tế Cao su,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Trung tâm Y tế Cao su,- Trung tâm Y tế Cao su,Công ty con,4.931.952.591,4.931.952.591,,4931952591.0,4931952591.0
- Công ty TNHH MTV Cao su Quảng Ngãi,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty TNHH MTV Cao su Quảng Ngãi,- Công ty TNHH MTV Cao su Quảng Ngãi,Công ty con,3.000.000.000,3.000.000.000,,3000000000.0,3000000000.0
"Phải thu cổ tức, lợi nhuận được chia","Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > Phải thu cổ tức, lợi nhuận được chia","Phải thu cổ tức, lợi nhuận được chia",,21.563.124.660,108.392.000.000,,21563124660.0,108392000000.0
- Công ty Cổ phần EVN Quốc tế,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty Cổ phần EVN Quốc tế,- Công ty Cổ phần EVN Quốc tế,Công ty nhận đầu tư,-,2.592.000.000,,,2592000000.0
- Công ty Cổ phần Cao su Phước Hòa,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty Cổ phần Cao su Phước Hòa,- Công ty Cổ phần Cao su Phước Hòa,Công ty con,-,105.800.000.000,,,105800000000.0
- Công ty Cổ phần Cao su Krông Buk - Ratanakiri,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty Cổ phần Cao su Krông Buk - Ratanakiri,- Công ty Cổ phần Cao su Krông Buk - Ratanakiri,Công ty liên kết,21.563.124.660,-,,21563124660.0,
Phải thu tiền lãi dự thu,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > Phải thu tiền lãi dự thu,Phải thu tiền lãi dự thu,,9.275.625.275,15.629.585.762,,9275625275.0,15629585762.0
- Công ty Cổ phần Gỗ MDF VRG Kiên Giang,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty Cổ phần Gỗ MDF VRG Kiên Giang,- Công ty Cổ phần Gỗ MDF VRG Kiên Giang,Công ty con,-,6.353.960.487,,,6353960487.0
- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,Công ty con,9.275.625.275,9.275.625.275,,9275625275.0,9275625275.0
Phải thu lãi cho vay vốn AFD,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > Phải thu lãi cho vay vốn AFD,Phải thu lãi cho vay vốn AFD,,1.836.799.075,2.050.657.742,,1836799075.0,2050657742.0
- Công ty TNHH MTV Cao su Bình Thuận,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,Công ty con,209.859.966,248.068.461,,209859966.0,248068461.0
- Công ty TNHH MTV Cao su Krông Buk,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,Công ty con,-,22.435.759,,,22435759.0
- Công ty TNHH MTV Cao su Ea H'Leo,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty TNHH MTV Cao su Ea H'Leo,- Công ty TNHH MTV Cao su Ea H'Leo,Công ty con,-,30.307.780,,,30307780.0
- Công ty TNHH MTV Cao su Chư Pãh,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,Công ty con,-,132.487.995,,,132487995.0
- Công ty TNHH MTV Cao su Chư Prông,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,Công ty con,-,53.167.131,,,53167131.0
- Công ty TNHH MTV Cao su Chư Sê,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,Công ty con,-,45.325.889,,,45325889.0
- Công ty TNHH MTV Cao su Kon Tum,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Kon Tum,Công ty con,-,226.463.716,,,226463716.0
- Công ty TNHH MTV Cao su Quảng Nam,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty TNHH MTV Cao su Quảng Nam,- Công ty TNHH MTV Cao su Quảng Nam,Công ty con,193.825.944,222.834.043,,193825944.0,222834043.0
- Công ty TNHH MTV Cao su Quảng Ngãi,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty TNHH MTV Cao su Quảng Ngãi,- Công ty TNHH MTV Cao su Quảng Ngãi,Công ty con,1.291.434.262,894.970.402,,1291434262.0,894970402.0
- Công ty TNHH MTV Cao su Hà Tĩnh,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty TNHH MTV Cao su Hà Tĩnh,- Công ty TNHH MTV Cao su Hà Tĩnh,Công ty con,141.678.903,174.596.566,,141678903.0,174596566.0
Phải thu lợi nhuận tập trung,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > Phải thu lợi nhuận tập trung,Phải thu lợi nhuận tập trung,,630.573.898.360,757.576.415.487,,630573898360.0,757576415487.0
- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,Công ty con,19.518.987.213,176.970.066.118,,19518987213.0,176970066118.0
- Công ty TNHH MTV Cao su Dầu Tiếng,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty TNHH MTV Cao su Dầu Tiếng,- Công ty TNHH MTV Cao su Dầu Tiếng,Công ty con,45.011.718.777,149.316.160.239,,45011718777.0,149316160239.0
- Công ty TNHH MTV Cao su Phú Riềng,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty TNHH MTV Cao su Phú Riềng,- Công ty TNHH MTV Cao su Phú Riềng,Công ty con,72.331.203.823,79.223.915.838,,72331203823.0,79223915838.0
- Công ty TNHH MTV Cao su Bình Long,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,Công ty con,146.093.534.487,113.655.773.933,,146093534487.0,113655773933.0
- Công ty TNHH MTV Cao su Lộc Ninh,Phải thu về tạm ứng tiền tạm ứng vốn đầu tư (tiếp theo) > - Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,Công ty con,70.146.014.463,63.139.700.308,,70146014463.0,63139700308.0
