row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2025,Năm 2024,numeric__Mối quan hệ,numeric__Năm 2025,numeric__Năm 2024
,,,Mối quan hệ,VND,VND,,,
"Mua hàng hóa, dịch vụ (tiếp theo)","Mua hàng hóa, dịch vụ (tiếp theo)","Mua hàng hóa, dịch vụ (tiếp theo)","Mua hàng hóa, dịch vụ (tiếp theo)","Mua hàng hóa, dịch vụ (tiếp theo)","Mua hàng hóa, dịch vụ (tiếp theo)",,,
- Công ty Cổ phần Cao su Lai Châu,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty Cổ phần Cao su Lai Châu",- Công ty Cổ phần Cao su Lai Châu,Công ty con,267.756.234.268,235.799.434.500,,267756234268.0,235799434500.0
- Công ty Cổ phần Cao su Lai Châu II,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty Cổ phần Cao su Lai Châu II",- Công ty Cổ phần Cao su Lai Châu II,Công ty con,125.360.991.659,106.685.815.250,,125360991659.0,106685815250.0
- Công ty Cổ phần Cao su Phước Hòa,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty Cổ phần Cao su Phước Hòa",- Công ty Cổ phần Cao su Phước Hòa,Công ty con,45.981.264.000,16.567.488.000,,45981264000.0,16567488000.0
- Công ty Cổ phần Cao su Sa Thầy,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty Cổ phần Cao su Sa Thầy",- Công ty Cổ phần Cao su Sa Thầy,Công ty con,91.800.386.545,85.279.061.398,,91800386545.0,85279061398.0
- Công ty Cổ phần Cao su Sơn La,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty Cổ phần Cao su Sơn La",- Công ty Cổ phần Cao su Sơn La,Công ty con,174.025.597.389,95.842.740.000,,174025597389.0,95842740000.0
- Công ty Cổ phần Cao su Tây Ninh,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty Cổ phần Cao su Tây Ninh",- Công ty Cổ phần Cao su Tây Ninh,Công ty con,15.921.570.000,43.335.254.000,,15921570000.0,43335254000.0
- Công ty Cổ phần Cao su Yên Bái,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty Cổ phần Cao su Yên Bái",- Công ty Cổ phần Cao su Yên Bái,Công ty con,15.709.758.750,32.933.796.000,,15709758750.0,32933796000.0
- Công ty TNHH Cao su Việt Lào,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty TNHH Cao su Việt Lào",- Công ty TNHH Cao su Việt Lào,Thành viên trong Tập đoàn,44.115.955.800,99.519.750.750,,44115955800.0,99519750750.0
- Công ty TNHH Cổ Phần Quasa - Gercuco Lào,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty TNHH Cổ Phần Quasa - Gercuco Lào",- Công ty TNHH Cổ Phần Quasa - Gercuco Lào,Thành viên trong Tập đoàn,64.450.394.400,89.058.114.075,,64450394400.0,89058114075.0
- Công ty TNHH MTV Cao su Bình Long,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty TNHH MTV Cao su Bình Long",- Công ty TNHH MTV Cao su Bình Long,Công ty con,4.276.020.000,18.019.161.000,,4276020000.0,18019161000.0
- Công ty TNHH MTV Cao su Bình Thuận,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty TNHH MTV Cao su Bình Thuận",- Công ty TNHH MTV Cao su Bình Thuận,Công ty con,-,82.970.496.000,,,82970496000.0
- Công ty TNHH MTV Cao su Chư Păng,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty TNHH MTV Cao su Chư Păng",- Công ty TNHH MTV Cao su Chư Păng,Công ty con,18.935.758.000,24.225.560.000,,18935758000.0,24225560000.0
- Công ty TNHH MTV Cao su Chư Prông,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty TNHH MTV Cao su Chư Prông",- Công ty TNHH MTV Cao su Chư Prông,Công ty con,4.998.000.000,34.051.765.746,,4998000000.0,34051765746.0
- Công ty TNHH MTV Cao su Chumomray,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty TNHH MTV Cao su Chumomray",- Công ty TNHH MTV Cao su Chumomray,Thành viên trong Tập đoàn,56.576.438.350,92.754.403.521,,56576438350.0,92754403521.0
- Công ty TNHH MTV Cao su Chư Sê,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty TNHH MTV Cao su Chư Sê",- Công ty TNHH MTV Cao su Chư Sê,Công ty con,-,29.631.000.000,,,29631000000.0
- Công ty TNHH MTV Cao su Dầu Tiếng,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty TNHH MTV Cao su Dầu Tiếng",- Công ty TNHH MTV Cao su Dầu Tiếng,Công ty con,47.685.100.000,100.820.868.000,,47685100000.0,100820868000.0
- Công ty TNHH MTV Cao su Ea H'Leo,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty TNHH MTV Cao su Ea H'Leo",- Công ty TNHH MTV Cao su Ea H'Leo,Công ty con,37.626.534.942,64.494.974.495,,37626534942.0,64494974495.0
- Công ty TNHH MTV Cao su Hà Tĩnh,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty TNHH MTV Cao su Hà Tĩnh",- Công ty TNHH MTV Cao su Hà Tĩnh,Công ty con,110.038.378.154,86.940.997.723,,110038378154.0,86940997723.0
- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh",- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,Công ty con,94.804.675.488,109.392.633.000,,94804675488.0,109392633000.0
- Công ty TNHH MTV Cao su KonTum,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty TNHH MTV Cao su KonTum",- Công ty TNHH MTV Cao su KonTum,Công ty con,17.614.716.000,35.222.750.000,,17614716000.0,35222750000.0
- Công ty TNHH MTV Cao su Lộc Ninh,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty TNHH MTV Cao su Lộc Ninh",- Công ty TNHH MTV Cao su Lộc Ninh,Công ty con,76.713.010.000,120.226.074.000,,76713010000.0,120226074000.0
- Công ty TNHH MTV Cao su Mang Yang,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty TNHH MTV Cao su Mang Yang",- Công ty TNHH MTV Cao su Mang Yang,Công ty con,-,12.660.480.000,,,12660480000.0
- Công ty TNHH MTV Cao su Nam Giang - Quảng Nam,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty TNHH MTV Cao su Nam Giang - Quảng Nam",- Công ty TNHH MTV Cao su Nam Giang - Quảng Nam,Công ty con,116.982.735.611,1.590.624.000,,116982735611.0,1590624000.0
- Công ty TNHH MTV Cao su Phú Riềng,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty TNHH MTV Cao su Phú Riềng",- Công ty TNHH MTV Cao su Phú Riềng,Công ty con,18.024.888.000,149.769.979.800,,18024888000.0,149769979800.0
- Công ty TNHH MTV Cao su Quảng Nam,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty TNHH MTV Cao su Quảng Nam",- Công ty TNHH MTV Cao su Quảng Nam,Công ty con,95.843.464.873,110.201.722.236,,95843464873.0,110201722236.0
- Công ty TNHH MTV Cao su Quảng Ngãi,"Mua hàng hóa, dịch vụ (tiếp theo) > - Công ty TNHH MTV Cao su Quảng Ngãi",- Công ty TNHH MTV Cao su Quảng Ngãi,Công ty con,1.281.696.500,-,,1281696500.0,
