row_label_raw,row_label_full,col_0,Relation,Year 2025,Year 2024,numeric__Relation,numeric__Year 2025,numeric__Year 2024
,,,Relation,VND,VND,,,
"Purchasing goods, services (continued)","Purchasing goods, services (continued)","Purchasing goods, services (continued)","Purchasing goods, services (continued)","Purchasing goods, services (continued)","Purchasing goods, services (continued)",,,
"- Hoang Anh Mang Yang K.Aphivath Caoutchouc Co., Ltd","- Hoang Anh Mang Yang K.Aphivath Caoutchouc Co., Ltd","- Hoang Anh Mang Yang K.Aphivath Caoutchouc Co., Ltd",Group member,"223,233,937,536","219,190,208,941",,,
"- Dong Phu Kratie Aphivath Caoutchouc Co., Ltd","- Dong Phu Kratie Aphivath Caoutchouc Co., Ltd","- Dong Phu Kratie Aphivath Caoutchouc Co., Ltd",Group member,-,"36,701,007,840",,,
"- Krongbuk Ratanakiri Aphivath Caoutchouc Co., Ltd","- Krongbuk Ratanakiri Aphivath Caoutchouc Co., Ltd","- Krongbuk Ratanakiri Aphivath Caoutchouc Co., Ltd",Group member,"27,722,116,800","80,068,965,585",,,
"- Tan Bien - Kampong Thom Aphivath Caoutchouc Co., Ltd","- Tan Bien - Kampong Thom Aphivath Caoutchouc Co., Ltd","- Tan Bien - Kampong Thom Aphivath Caoutchouc Co., Ltd",Group member,"15,672,220,200","50,656,667,460",,,
"- Tay Ninh Siemreap Aphivath Caoutchouc Co., Ltd","- Tay Ninh Siemreap Aphivath Caoutchouc Co., Ltd","- Tay Ninh Siemreap Aphivath Caoutchouc Co., Ltd",Group member,"35,108,782,646","46,311,753,600",,,
- Vietnam Rubber Magazine,- Vietnam Rubber Magazine,- Vietnam Rubber Magazine,Subsidiary,"119,000,000","2,583,616,010",,,
- Rubber Research Institute of Vietnam,- Rubber Research Institute of Vietnam,- Rubber Research Institute of Vietnam,Subsidiary,"13,226,202,500","14,176,960,000",,,
- Rubber Engineering JSC,- Rubber Engineering JSC,- Rubber Engineering JSC,Subsidiary,"14,256,000",-,,,
- Geruco Song Con Hydro Power JSC,- Geruco Song Con Hydro Power JSC,- Geruco Song Con Hydro Power JSC,Subsidiary,"779,465,610",-,,,
Recovery of capital construction investment advances,Recovery of capital construction investment advances,Recovery of capital construction investment advances,Recovery of capital construction investment advances,"61,452,636,331","42,778,655,117",,,
"- Ea H'Leo Rubber Co., Ltd","- Ea H'Leo Rubber Co., Ltd","- Ea H'Leo Rubber Co., Ltd",Subsidiary,"2,120,416,536","14,879,583,464",,,
"- Quang Nam Rubber Co., Ltd","- Quang Nam Rubber Co., Ltd","- Quang Nam Rubber Co., Ltd",Subsidiary,"3,694,272,918","1,331,978,688",,,
"- Ha Tinh Rubber Co., Ltd","- Ha Tinh Rubber Co., Ltd","- Ha Tinh Rubber Co., Ltd",Subsidiary,"5,465,562,094","11,021,953,447",,,
"- Thanh Hoa Rubber Co., Ltd","- Thanh Hoa Rubber Co., Ltd","- Thanh Hoa Rubber Co., Ltd",Subsidiary,"14,572,885,058",-,,,
"- Huong Khe - Ha Tinh Rubber Co., Ltd","- Huong Khe - Ha Tinh Rubber Co., Ltd","- Huong Khe - Ha Tinh Rubber Co., Ltd",Subsidiary,"13,665,757,455","10,476,985,176",,,
"- Nam Giang - Quang Nam Rubber Co., Ltd","- Nam Giang - Quang Nam Rubber Co., Ltd","- Nam Giang - Quang Nam Rubber Co., Ltd",Subsidiary,"21,933,742,270","5,068,154,342",,,
