row_label_raw,row_label_full,col_0,Số phải thuđầu năm,Số phải nộpđầu năm,Số phải nộptrong năm,Số đã thực nộptrong năm,Số phải thucuối năm,Số phải nộpcuối năm,numeric__Số phải thuđầu năm,numeric__Số phải nộpđầu năm,numeric__Số phải nộptrong năm,numeric__Số đã thực nộptrong năm,numeric__Số phải thucuối năm,numeric__Số phải nộpcuối năm
,,,VND,VND,VND,VND,VND,VND,,,,,,
Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,114.111.475.993,-,44.682.141.281,46.853.442.736,116.282.777.448,-,114111475993.0,,44682141281.0,46853442736.0,116282777448.0,
Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,33.132.521.750,-,-,-,33.132.521.750,-,33132521750.0,,,,33132521750.0,
Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,-,378.806.121,22.936.627.604,20.652.453.922,-,2.662.979.803,,378806121.0,22936627604.0,20652453922.0,,2662979803.0
"Thuế Nhà đất, Tiền thuê đất","Thuế Nhà đất, Tiền thuê đất","Thuế Nhà đất, Tiền thuê đất",4.000.752,-,4.428.157.937,4.428.157.937,4.000.752,-,4000752.0,,4428157937.0,4428157937.0,4000752.0,
Cổ tức trả cho phần vốn Nhà nước,Cổ tức trả cho phần vốn Nhà nước,Cổ tức trả cho phần vốn Nhà nước,-,-,1.548.337.127.600,1.548.337.127.600,-,-,,,1548337127600.0,1548337127600.0,,
Phải trả về cổ phần hóa,Phải trả về cổ phần hóa,Phải trả về cổ phần hóa,-,-,75.109.000.000,75.109.000.000,-,-,,,75109000000.0,75109000000.0,,
"Phí, lệ phí và các khoản phải nộp khác (*)","Phí, lệ phí và các khoản phải nộp khác (*)","Phí, lệ phí và các khoản phải nộp khác (*)",27.051.323.632,-,9.157.198.200,9.157.198.200,27.051.323.632,-,27051323632.0,,9157198200.0,9157198200.0,27051323632.0,
,,,174.299.322.127,378.806.121,1.704.650.252.622,1.704.537.380.395,176.470.623.582,2.662.979.803,174299322127.0,378806121.0,1704650252622.0,1704537380395.0,176470623582.0,2662979803.0
