row_label_raw,row_label_full,col_0,Stock code,31/12/2025,31/12/2025_1,31/12/2025_2,01/01/2025,01/01/2025_1,01/01/2025_2,numeric__Stock code,numeric__31/12/2025,numeric__31/12/2025_1,numeric__31/12/2025_2,numeric__01/01/2025,numeric__01/01/2025_1,numeric__01/01/2025_2
,,,Stock code,Original cost,Fair value,Provision,Original cost,Fair value,Provision,,,,,,,
,,,Stock code,VND,VND,VND,VND,VND,VND,,,,,,,
Investments in associate,Investments in associate,Investments in associate,Investments in associate,Investments in associate,Investments in associate,Investments in associate,Investments in associate,Investments in associate,Investments in associate,,,,,,,
- Visorutex Joint Venture Enterprise,- Visorutex Joint Venture Enterprise,- Visorutex Joint Venture Enterprise,,"8,749,737,281",,"(7,183,784,167)","8,749,737,281",,"(6,169,225,912)",,,,,,,
- Nam Tan Uyen Joint Stock Corporation (1),- Nam Tan Uyen Joint Stock Corporation (1),- Nam Tan Uyen Joint Stock Corporation (1),NTC,"40,784,285,192","766,438,200,000",-,"40,784,285,192","1,043,806,500,000",-,,,,,,,
- Viet Lao Rubber JSC,- Viet Lao Rubber JSC,- Viet Lao Rubber JSC,,"170,591,892,366",,-,"170,591,892,366",,"(2,881,973,637)",,,,,,,
- Ben Thanh Rubber JSC (1),- Ben Thanh Rubber JSC (1),- Ben Thanh Rubber JSC (1),BRC,"57,440,573,000","75,570,725,000",-,"57,440,573,000","87,057,475,200",-,,,,,,,
- Tan Bien Kapongthom Rubber JSC,- Tan Bien Kapongthom Rubber JSC,- Tan Bien Kapongthom Rubber JSC,,"607,745,965,312",,-,"607,745,965,312",,-,,,,,,,
- VRG Long Thanh Investment and Development JSC,- VRG Long Thanh Investment and Development JSC,- VRG Long Thanh Investment and Development JSC,,"23,439,624,115",,-,"23,439,624,115",,-,,,,,,,
- Dong Nai Kratie JSC,- Dong Nai Kratie JSC,- Dong Nai Kratie JSC,,"198,760,920,280",,-,"198,760,920,280",,-,,,,,,,
- Dong Phu Kratie JSC,- Dong Phu Kratie JSC,- Dong Phu Kratie JSC,,"295,203,752,360",,-,"295,203,752,360",,-,,,,,,,
- VRG Dongwha MDF Wood JSC,- VRG Dongwha MDF Wood JSC,- VRG Dongwha MDF Wood JSC,,"1,004,392,840,663",,-,"1,004,392,840,663",,-,,,,,,,
- Ba Ria Kampongthom JSC,- Ba Ria Kampongthom JSC,- Ba Ria Kampongthom JSC,,"293,412,365,332",,-,"293,412,365,332",,-,,,,,,,
- Chu Se Kampongthom JSC,- Chu Se Kampongthom JSC,- Chu Se Kampongthom JSC,,"1,170,734,285,077",,-,"1,170,734,285,077",,-,,,,,,,
- Mang Yang - Ratanakiri Rubber JSC,- Mang Yang - Ratanakiri Rubber JSC,- Mang Yang - Ratanakiri Rubber JSC,,"863,696,280,481",,-,"863,696,280,481",,-,,,,,,,
- Krong Buk - Ratanakiri Rubber JSC,- Krong Buk - Ratanakiri Rubber JSC,- Krong Buk - Ratanakiri Rubber JSC,,"327,378,048,414",,-,"327,378,048,414",,-,,,,,,,
- Chu Prong - Stung Treng Rubber JSC,- Chu Prong - Stung Treng Rubber JSC,- Chu Prong - Stung Treng Rubber JSC,,"194,369,919,882",,-,"194,369,919,882",,-,,,,,,,
- Ho Chi Minh City Rubber JSC,- Ho Chi Minh City Rubber JSC,- Ho Chi Minh City Rubber JSC,,"95,141,495,684",,"(54,261,016,079)","95,141,495,684",,"(59,131,421,258)",,,,,,,
- Dau Tieng Kratie Rubber JSC,- Dau Tieng Kratie Rubber JSC,- Dau Tieng Kratie Rubber JSC,,"163,363,432,701",,-,"163,363,432,701",,-,,,,,,,
- Dau Tieng Cambodia Rubber JSC,- Dau Tieng Cambodia Rubber JSC,- Dau Tieng Cambodia Rubber JSC,,"201,956,894,334",,-,"201,956,894,334",,-,,,,,,,
- An Dien Industrial JSC,- An Dien Industrial JSC,- An Dien Industrial JSC,,"32,693,297,635",,-,"32,693,297,635",,-,,,,,,,
- Phu Rieng Kratie Rubber JSC (3),- Phu Rieng Kratie Rubber JSC (3),- Phu Rieng Kratie Rubber JSC (3),,-,,-,-,,-,,,,,,,
,,,,"5,749,855,610,109",,"(61,444,800,246)","5,749,855,610,109",,"(68,182,620,807)",,,,,,,
