row_label_raw,row_label_full,col_0,Year 2025,Year 2024,numeric__Year 2025,numeric__Year 2024
,,,VND,VND,,
"Interest from deposits, lendings","Interest from deposits, lendings","Interest from deposits, lendings","237,005,621,158","167,063,376,452",,
Dividends or distributed profits,Dividends or distributed profits,Dividends or distributed profits,"1,766,849,766,614","1,294,584,845,229",,
Gain on exchange difference at the year - end,Gain on exchange difference at the year - end,Gain on exchange difference at the year - end,"67,713,701","267,837,143",,
Gain on exchange difference in the year,Gain on exchange difference in the year,Gain on exchange difference in the year,"3,282,909,168","5,762,885,864",,
Profits from subsidiaries with 100% capital investment,Profits from subsidiaries with 100% capital investment,Profits from subsidiaries with 100% capital investment,"875,676,952,046","857,587,659,808",,
,,,"2,882,882,962,687","2,325,266,604,496",,
In which: Financial income from related parties,In which: Financial income from related parties,In which: Financial income from related parties,"2,657,694,826,276","2,173,391,414,132",,
