row_label_raw,row_label_full,col_0,Year 2025,Year 2024,numeric__Year 2025,numeric__Year 2024
,,,VND,VND,,
Expenses for sponsorship of the Golden Hands program,Expenses for sponsorship of the Golden Hands program,Expenses for sponsorship of the Golden Hands program,-,"4,786,760,911",,
Others,Expenses for sponsorship of the Golden Hands program > Others,Others,"55,271","155,620,989",55.271,
,,,"55,271","4,942,381,900",55.271,
