row_label_raw,row_label_full,col_0,Year 2025,Year 2024,numeric__Year 2025,numeric__Year 2024
,,,VND,VND,,
"Gain from liquidation, disposal of fixed assets","Gain from liquidation, disposal of fixed assets","Gain from liquidation, disposal of fixed assets",-,"1,610,912,728",,
Gain from sponsorship,Gain from sponsorship,Gain from sponsorship,"1,210,374,074","4,152,537,039",,
Income from forfeited deposits,Income from forfeited deposits,Income from forfeited deposits,"3,500,006,517",-,,
Others,Others,Others,"1,628,710,504","1,906,401,641",,
,,,"6,339,091,095","7,669,851,408",,
