row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2025 > VND,01/01/2025 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2025 > VND,numeric__01/01/2025 > VND
200,200,200,B. TÀI SẢN DÀI HẠN,,39.196.455.750.536,39.074.291.353.574,,,39196455750536.0,39074291353574.0
210,210,210,I. Các khoản phải thu dài hạn,,2.966.748.568.297,2.681.130.930.381,,,2966748568297.0,2681130930381.0
212,212,212,1. Trả trước cho người bán dài hạn,6,346.730.924.429,-,,6.0,346730924429.0,
215,215,215,2. Phải thu về cho vay dài hạn,7,727.148.754.287,750.153.846.190,,7.0,727148754287.0,750153846190.0
216,216,216,3. Phải thu dài hạn khác,8,2.262.825.580.231,2.307.628.216.562,,8.0,2262825580231.0,2307628216562.0
219,219,219,4. Dự phòng phải thu dài hạn khó đòi,,(369.956.690.650),(376.651.132.371),,,-369956690650.0,-376651132371.0
220,220,220,II. Tài sản cố định,,107.272.753.484,107.722.031.126,,,107272753484.0,107722031126.0
221,221,221,1. Tài sản cố định hữu hình,11,95.871.662.438,96.122.939.756,,11.0,95871662438.0,96122939756.0
222,222,222,- Nguyên giá,,269.107.133.258,260.355.281.091,,,269107133258.0,260355281091.0
223,223,223,- Giá trị hao mòn luỹ kế,,(173.235.470.820),(164.232.341.335),,,-173235470820.0,-164232341335.0
227,227,227,2. Tài sản cố định vô hình,12,11.401.091.046,11.599.091.370,,12.0,11401091046.0,11599091370.0
228,228,228,- Nguyên giá,,21.939.665.174,21.855.562.610,,,21939665174.0,21855562610.0
229,229,229,- Giá trị hao mòn luỹ kế,,(10.538.574.128),(10.256.471.240),,,-10538574128.0,-10256471240.0
240,240,240,III. Tài sản dở dang dài hạn,,4.060.536.437,1.363.716.666,,,4060536437.0,1363716666.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,,4.060.536.437,1.363.716.666,,,4060536437.0,1363716666.0
250,250,250,IV. Các khoản đầu tư tài chính dài hạn,4,36.089.805.897.898,36.281.041.087.224,,4.0,36089805897898.0,36281041087224.0
251,251,251,1. Đầu tư vào công ty con,,31.403.255.697.063,31.403.255.726.363,,,31403255697063.0,31403255726363.0
252,252,252,"2. Đầu tư vào công ty liên doanh, liên kết",,5.749.855.610.109,5.749.855.610.109,,,5749855610109.0,5749855610109.0
253,253,253,3. Đầu tư góp vốn vào đơn vị khác,,203.111.202.124,203.111.202.124,,,203111202124.0,203111202124.0
254,254,254,4. Dự phòng giảm giá đầu tư tài chính dài hạn,,(1.266.416.611.398),(1.075.181.451.372),,,-1266416611398.0,-1075181451372.0
260,260,260,V. Tài sản dài hạn khác,,28.567.994.420,3.033.588.177,,,28567994420.0,3033588177.0
261,261,261,1. Chi phí trả trước dài hạn,,28.567.994.420,3.033.588.177,,,28567994420.0,3033588177.0
270,270,270,TỔNG CỘNG TÀI SẢN,,45.814.910.047.405,45.421.630.905.495,,,45814910047405.0,45421630905495.0
