row_label_raw,row_label_full,col_0,Year 2025,Year 2024,numeric__Year 2025,numeric__Year 2024
,,,VND,VND,,
Expenses of outsourcing services,Expenses of outsourcing services,Expenses of outsourcing services,"14,340,648,592","10,209,904,403",,
Other expenses in cash,Other expenses in cash,Other expenses in cash,"200,097,466","295,846,800",,
,,,"14,540,746,058","10,505,751,203",,
