row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Trả trước cho bên khác,Trả trước cho bên khác,Trả trước cho bên khác,5.204.779.703.847,3.150.000.614.230,5204779703847.0,3150000614230.0
- Công ty Cổ phần Victory Solution Cons (*),- Công ty Cổ phần Victory Solution Cons (*),- Công ty Cổ phần Victory Solution Cons (*),1.739.100.000.000,-,1739100000000.0,
- Các đối tác cá nhân (**),- Các đối tác cá nhân (**),- Các đối tác cá nhân (**),1.358.622.426.725,1.358.622.426.725,1358622426725.0,1358622426725.0
- Công ty Cổ phần Địa ốc Sài Gòn,- Công ty Cổ phần Địa ốc Sài Gòn,- Công ty Cổ phần Địa ốc Sài Gòn,324.017.150.000,274.017.150.000,324017150000.0,274017150000.0
- Công ty TNHH Đầu tư Xuất Nhập Khẩu Tổng hợp Đức Mai,- Công ty TNHH Đầu tư Xuất Nhập Khẩu Tổng hợp Đức Mai,- Công ty TNHH Đầu tư Xuất Nhập Khẩu Tổng hợp Đức Mai,304.683.771.692,319.586.662.384,304683771692.0,319586662384.0
- Các nhà cung cấp khác,- Các nhà cung cấp khác,- Các nhà cung cấp khác,1.478.356.355.430,1.197.774.375.121,1478356355430.0,1197774375121.0
Trả trước cho liên quan (Thuyết minh số 34),Trả trước cho liên quan (Thuyết minh số 34),Trả trước cho liên quan (Thuyết minh số 34),93.586.191.514,129.350.332.828,93586191514.0,129350332828.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,5.298.365.895.361,3.279.350.947.058,5298365895361.0,3279350947058.0
Dự phòng trả trước cho người bán ngắn hạn (Thuyết minh số 11),Dự phòng trả trước cho người bán ngắn hạn (Thuyết minh số 11),Dự phòng trả trước cho người bán ngắn hạn (Thuyết minh số 11),(125.299.214.209),(120.299.214.209),-125299214209.0,-120299214209.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,5.173.066.681.152,3.159.051.732.849,5173066681152.0,3159051732849.0
