row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
200,200,200,B. TÀI SẢN DÀI HẠN,,4.101.216.856.774,3.050.030.578.129,,,4101216856774.0,3050030578129.0
210,210,210,I. Các khoản phải thu dài hạn,,677.286.517.233,804.376.257.651,,,677286517233.0,804376257651.0
212,212,212,1. Trả trước cho người bán dài hạn,,101.925.000,101.925.000,,,101925000.0,101925000.0
215,215,215,2. Phải thu về cho vay dài hạn,,-,16.625.000.000,,,,16625000000.0
216,216,216,3. Phải thu dài hạn khác,10,677.184.592.233,787.649.332.651,,10.0,677184592233.0,787649332651.0
220,220,220,II. Tài sản cố định,,376.791.507.898,369.744.124.860,,,376791507898.0,369744124860.0
221,221,221,1. Tài sản cố định hữu hình,14,312.159.948.725,298.730.468.439,,14.0,312159948725.0,298730468439.0
222,222,222,Nguyên giá,,506.946.052.891,473.028.537.944,,,506946052891.0,473028537944.0
223,223,223,Giá trị khấu hao lũy kế,,(194.786.104.166),(174.298.069.505),,,-194786104166.0,-174298069505.0
227,227,227,2. Tài sản cố định vô hình,15,64.631.559.173,71.013.656.421,,15.0,64631559173.0,71013656421.0
228,228,228,Nguyên giá,,122.452.774.869,122.747.574.869,,,122452774869.0,122747574869.0
229,229,229,Giá trị hao mòn lũy kế,,(57.821.215.696),(51.733.918.448),,,-57821215696.0,-51733918448.0
230,230,230,III. Bất động sản đầu tư,16,178.653.731.196,152.632.721.113,,16.0,178653731196.0,152632721113.0
231,231,231,1. Nguyên giá,,337.138.709.993,301.915.307.837,,,337138709993.0,301915307837.0
232,232,232,2. Giá trị khấu hao lũy kế,,(158.484.978.797),(149.282.586.724),,,-158484978797.0,-149282586724.0
240,240,240,IV. Tài sản dở dang dài hạn,,762.198.575.266,735.268.167.727,,,762198575266.0,735268167727.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,17,762.198.575.266,735.268.167.727,,17.0,762198575266.0,735268167727.0
250,250,250,V. Đầu tư tài chính dài hạn,18,334.537.100.513,442.902.357.570,,18.0,334537100513.0,442902357570.0
252,252,252,1. Đầu tư vào công ty liên kết,,334.175.883.071,417.041.140.128,,,334175883071.0,417041140128.0
253,253,253,2. Đầu tư góp vốn vào đơn vị khác,,379.012.012,879.012.012,,,379012012.0,879012012.0
254,254,254,3. Dự phòng đầu tư tài chính dài hạn,,(17.794.570),(17.794.570),,,-17794570.0,-17794570.0
255,255,255,4. Đầu tư nắm giữ đến ngày đáo hạn,,-,25.000.000.000,,,,25000000000.0
260,260,260,VI. Tài sản dài hạn khác,,1.771.749.424.668,545.106.949.208,,,1771749424668.0,545106949208.0
261,261,261,1. Chi phí trả trước dài hạn,13,1.512.791.506.885,323.855.292.892,,13.0,1512791506885.0,323855292892.0
262,262,262,2. Tài sản thuế thu nhập hoãn lại,33.3,167.083.002.205,103.035.545.195,,333.0,167083002205.0,103035545195.0
269,269,269,3. Lợi thể thương mại,19,91.874.915.578,118.216.111.121,,19.0,91874915578.0,118216111121.0
270,270,270,TỔNG CỘNG TÀI SẢN,,38.014.588.960.817,29.183.374.176.075,,,38014588960817.0,29183374176075.0
