row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,81.499.499.183,125.529.531.185,81499499183.0,125529531185.0
Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,62.462.770.511,114.685.095.357,62462770511.0,114685095357.0
Chi phí thuê,Chi phí thuê,Chi phí thuê,5.064.134.896,539.658.816,5064134896.0,539658816.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",4.108.103.447,1.985.269.151,4108103447.0,1985269151.0
Khác,Khác,Khác,9.864.490.329,8.319.507.861,9864490329.0,8319507861.0
Dài hạn,Dài hạn,Dài hạn,1.512.791.506.885,323.855.292.892,1512791506885.0,323855292892.0
Chi phí hoa hồng môi giới và nhà mẫu,Chi phí hoa hồng môi giới và nhà mẫu,Chi phí hoa hồng môi giới và nhà mẫu,1.384.778.064.685,219.817.652.349,1384778064685.0,219817652349.0
Chi phí hỗ trợ lãi suất,Chi phí hỗ trợ lãi suất,Chi phí hỗ trợ lãi suất,89.209.792.548,49.682.799.075,89209792548.0,49682799075.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",23.290.485.089,2.514.279.354,23290485089.0,2514279354.0
Chi phí sửa chữa văn phòng,Chi phí sửa chữa văn phòng,Chi phí sửa chữa văn phòng,4.722.479.432,5.033.219.520,4722479432.0,5033219520.0
Khác,Khác,Khác,10.790.685.131,46.807.342.594,10790685131.0,46807342594.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.594.291.006.068,449.384.824.077,1594291006068.0,449384824077.0
